space,0.1364,2.2337,2.0973
d,0.1362,2.5818,2.4456
i,0.1104,2.9475,2.8371
a,0.1846,3.3294,3.1448
space,0.1461,3.6222,3.4761
d,0.1141,3.8492,3.7351
e,0.1444,4.1422,3.9978
space,0.1368,4.4176,4.2808
v,0.2279,5.024,4.7961
i,0.1405,5.3479,5.2074
a,0.1656,5.6814,5.5159
j,0.0903,6.247,6.1567
e,0.1002,6.6106,6.5104
space,0.0947,7.0097,6.9151
l,0.0651,7.5203,7.4552
l,0.0998,7.7444,7.6446
e,0.1129,8.0077,7.8949
g,0.0872,8.5378,8.4505
a,0.1695,8.8159,8.6464
r,0.0669,9.3089,9.242
o,0.0675,9.7808,9.7134
n,0.0767,10.2681,10.1914
space,0.0742,10.6926,10.6183
a,0.1272,11.2625,11.1354
l,0.113,11.5281,11.4151
space,0.0824,11.8667,11.7843
p,0.0774,12.425,12.3476
u,0.0739,13.1212,13.0473
e,0.0902,13.2811,13.1909
b,0.0768,14.0026,13.9259
l,0.0908,14.4298,14.339
o,0.0702,14.6719,14.6016
e,0.1214,26.157,26.0356
n,0.0784,26.4873,26.4089
space,0.1092,26.811,26.7018
e,0.0932,27.269,27.1758
s,0.1012,27.883,27.7818
e,0.1042,28.128,28.0238
space,0.0966,28.4335,28.337
m,0.0972,28.771,28.6739
o,0.0713,29.174,29.1027
m,0.1075,29.707,29.5994
e,0.1241,30.2341,30.11
n,0.0888,30.5827,30.4939
t,0.1012,31.1206,31.0194
o,0.1041,31.4349,31.3308
space,0.0838,31.9143,31.8305
e,0.128,32.3236,32.1956
l,0.0835,32.6638,32.5803
space,0.082,33.0358,32.9538
a,0.1464,34.1214,33.975
b,0.096,34.443,34.347
u,0.0861,34.8216,34.7355
e,0.1121,35.0861,34.9741
l,0.0913,35.6176,35.5264
o,0.0887,35.8775,35.7888
space,0.0982,36.3469,36.2486
i,0.0687,37.026,36.9573
b,0.0704,37.5874,37.517
a,0.1282,37.8042,37.676
space,0.0744,38.0601,37.9857
s,0.0932,38.6082,38.515
e,0.0917,38.8957,38.804
n,0.074,39.1912,39.1172
t,0.0676,40.4399,40.3723
a,0.1016,40.6119,40.5103
d,0.0881,41.0832,40.9951
o,0.0747,41.6436,41.5689
space,0.0697,43.118,43.0484
e,0.1671,57.5455,57.3784
n,0.0663,57.813,57.7467
space,0.1006,58.2011,58.1005
e,0.1186,58.6782,58.5596
l,0.0859,59.0591,58.9733
space,0.0799,59.4003,59.3204
b,0.0835,59.9612,59.8777
u,0.0649,60.5048,60.4399
r,0.0604,61.1397,61.0793
r,0.0607,61.3434,61.2827
o,0.0659,61.8134,61.7476
space,0.0832,62.2454,62.1623
y,0.0904,63.0391,62.9487
space,0.0932,63.5235,63.4303
e,0.1315,63.9493,63.8178
l,0.1107,64.1336,64.0229
space,0.0959,64.4981,64.4022
n,0.1184,64.8339,64.7155
i,0.0932,65.2275,65.1343
e,0.1139,65.5336,65.4196
t,0.1086,66.0713,65.9628
o,0.0836,66.3391,66.2555
space,0.0794,66.8168,66.7375
i,0.0831,67.701,67.6179
b,0.0661,68.5803,68.5142
a,0.1552,68.7783,68.623
space,0.0728,69.0211,68.9483
c,0.0701,69.6017,69.5317
a,0.1287,69.8244,69.6957
m,0.0705,70.2516,70.1811
i,0.0781,70.6233,70.5452
n,0.0705,71.1328,71.0623
a,0.1222,71.3656,71.2434
n,0.0691,71.7248,71.6558
d,0.0874,72.1769,72.0895
o,0.069,72.4768,72.4078
space,0.0766,72.8875,72.811
a,0.1379,73.3819,73.244
l,0.0903,73.5942,73.5039
space,0.0771,74.0028,73.9258
l,0.0743,74.6173,74.5431
a,0.1205,74.847,74.7265
d,0.091,75.346,75.2551
o,0.0864,75.9965,75.9101
a,0.1698,82.6006,82.4308
l,0.1017,82.8998,82.798
space,0.0979,83.2814,83.1835
p,0.0692,83.8669,83.7976
a,0.1539,84.2104,84.0565
s,0.0935,84.8232,84.7297
a,0.1125,85.0175,84.905
r,0.0693,85.2802,85.2109
space,0.0791,85.7679,85.6888
p,0.069,86.2548,86.1858
o,0.0894,86.5259,86.4365
r,0.0896,86.9556,86.866
space,0.0867,87.2733,87.1867
l,0.0808,87.6613,87.5805
a,0.1354,88.2662,88.1308
space,0.1091,88.5967,88.4876
c,0.0821,89.1388,89.0567
a,0.1046,89.3228,89.2182
l,0.0773,90.0741,89.9968
l,0.077,90.291,90.214
e,0.0998,90.5906,90.4908
space,0.1073,90.93,90.8228
p,0.0957,91.4295,91.3338
r,0.1169,91.9096,91.7927
i,0.0826,92.2067,92.1241
n,0.093,92.6314,92.5385
c,0.0916,93.0307,92.9392
i,0.0738,93.331,93.2572
p,0.0751,93.7451,93.67
a,0.1315,94.2424,94.111
l,0.078,94.6413,94.5634
space,0.0754,94.9751,94.8997
d,0.0989,95.3821,95.2832
e,0.109,95.6391,95.5302
l,0.1009,95.9725,95.8716
space,0.0806,96.316,96.2354
p,0.0781,96.8792,96.8011
u,0.0602,97.5573,97.497
e,0.0865,97.7847,97.6982
b,0.0799,98.5538,98.4739
l,0.0737,99.0748,99.0011
o,0.0687,99.5544,99.4857
a,0.1358,105.8771,105.7413
l,0.0882,106.1196,106.0314
g,0.0781,107.1826,107.1045
u,0.0654,107.5336,107.4683
n,0.0791,108.2185,108.1394
a,0.1047,108.4154,108.3107
s,0.0863,108.7406,108.6542
space,0.084,109.0289,108.945
p,0.0737,109.6215,109.5478
e,0.0823,110.1019,110.0195
r,0.0825,110.398,110.3155
s,0.1346,111.146,111.0114
o,0.0779,111.419,111.341
n,0.084,111.9103,111.8262
a,0.0971,112.1549,112.0578
s,0.0995,112.4882,112.3887
space,0.0733,112.7213,112.648
s,0.1118,113.5695,113.4577
e,0.1099,113.8517,113.7418
space,0.1157,114.1139,113.9981
e,0.1114,114.3842,114.2729
n,0.104,114.7738,114.6698
f,0.0738,115.5462,115.4724
a,0.0852,115.7311,115.6459
d,0.0823,116.1906,116.1083
a,0.0964,116.5438,116.4473
r,0.129,117.1277,116.9987
o,0.078,117.5094,117.4314
n,0.0728,118.4707,118.398
c,0.1198,128.0222,127.9024
u,0.0911,128.6557,128.5646
a,0.1224,128.8797,128.7572
n,0.0757,129.3648,129.2891
d,0.0732,129.8319,129.7587
o,0.0739,130.0945,130.0206
space,0.0683,130.5489,130.4806
v,0.0676,131.4379,131.3703
i,0.0715,132.014,131.9426
e,0.0964,132.3036,132.2072
r,0.0963,132.6066,132.5104
o,0.0706,132.8107,132.7401
n,0.066,133.2856,133.2196
space,0.0781,133.6237,133.5455
a,0.1104,133.9527,133.8423
l,0.0733,134.3179,134.2446
space,0.0653,134.6841,134.6188
v,0.0841,135.2354,135.1513
i,0.0733,135.7926,135.7193
e,0.0785,136.0605,135.982
j,0.0922,137.2678,137.1757
o,0.0726,137.5529,137.4802
space,0.0705,138.1085,138.0379
s,0.0886,138.6208,138.5323
o,0.0892,138.9821,138.8929
b,0.0745,139.6515,139.577
r,0.1115,140.2526,140.1411
e,0.1078,140.5082,140.4004
space,0.098,141.5044,141.4064
e,0.0835,142.0563,141.9728
l,0.078,142.3089,142.231
space,0.0832,142.6555,142.5724
b,0.101,143.1746,143.0737
u,0.0789,143.5845,143.5056
r,0.074,144.0769,144.0028
r,0.0839,144.2814,144.1976
o,0.0691,144.526,144.4569
i,0.0632,149.8896,149.8264
y,0.0738,152.5211,152.4474
space,0.0681,153.0388,152.9707
a,0.0931,153.5196,153.4266
l,0.0789,153.8336,153.7546
space,0.071,154.1973,154.1263
n,0.0754,154.5304,154.455
i,0.0703,154.9641,154.8938
,0.0727,156.123,156.0502
o,0.0792,156.4238,156.3446
space,0.0687,156.8988,156.8301
c,0.0728,157.8104,157.7376
a,0.0882,157.9839,157.8957
m,0.0685,158.4873,158.4188
i,0.0668,158.915,158.8482
n,0.0706,159.4207,159.3501
a,0.0879,159.6623,159.5743
n,0.0799,160.1646,160.0846
d,0.0956,160.6707,160.5751
o,0.0867,161.4203,161.3336
d,0.0977,164.2813,164.1836
e,0.065,164.5054,164.4404
c,0.0603,165.1349,165.0746
i,0.0695,165.7653,165.6958
a,0.0862,166.4325,166.3463
n,0.0803,167.296,167.2156
space,0.0736,168.6968,168.6232
p,0.071,173.1086,173.0376
a,0.0839,173.4238,173.3398
r,0.0576,173.9109,173.8533
e,0.0867,174.2288,174.142
c,0.0961,174.8046,174.7085
e,0.0885,175.1681,175.0796
space,0.0835,175.4679,175.3844
m,0.0756,175.9077,175.8321
e,0.0909,176.1803,176.0893
n,0.0881,176.5155,176.4275
t,0.075,176.9832,176.9082
i,0.088,177.4246,177.3367
r,0.067,177.9752,177.9082
a,0.0607,178.1718,178.1111
space,0.0709,178.5614,178.4905
q,0.1013,179.0813,178.9801
u,0.0836,179.4001,179.3165
e,0.0882,179.771,179.6828
space,0.0753,180.0937,180.0184
v,0.0802,180.6114,180.5312
i,0.0708,181.1907,181.1199
e,0.1058,181.528,181.4222
j,0.0704,182.2423,182.172
o,0.0697,182.5452,182.4755
space,0.0754,182.9874,182.912
t,0.0696,183.7858,183.7162
a,0.0942,184.0021,183.9079
n,0.0661,184.6645,184.5984
space,0.0707,184.9919,184.9212
e,0.1088,185.5274,185.4186
g,0.0813,186.1504,186.0691
o,0.0654,186.557,186.4916
i,0.0742,187.2521,187.1779
s,0.1328,187.5942,187.4614
t,0.0713,188.0478,187.9765
a,0.1012,188.3319,188.2307
v,0.0776,194.8316,194.7539
a,0.1139,195.0192,194.9053
m,0.0757,195.6656,195.5899
o,0.0704,195.9935,195.9231
n,0.0807,196.4279,196.3471
t,0.079,196.8875,196.8085
a,0.0835,197.0515,196.9681
d,0.078,197.5457,197.4677
o,0.0609,197.7624,197.7015
space,0.0685,198.1594,198.0909
e,0.0967,198.5077,198.411
n,0.0834,199.1139,199.0305
space,0.0782,199.4183,199.3402
e,0.0785,199.9291,199.8506
l,0.0757,200.2265,200.1508
space,0.0761,200.6009,200.5248
b,0.0922,201.0538,200.9616
u,0.0783,201.4437,201.3654
r,0.0883,201.9081,201.8198
r,0.0923,202.114,202.0217
o,0.0785,202.3599,202.2814
space,0.0676,202.7877,202.7201
y,0.0924,203.2553,203.1629
space,0.0756,203.6138,203.5382
e,0.096,204.2691,204.173
l,0.0785,204.6097,204.5312
space,0.0911,204.9356,204.8444
p,0.0827,205.3062,205.2235
o,0.0696,205.5725,205.5029
b,0.0613,206.4052,206.3439
r,0.0934,206.6746,206.5812
e,0.0804,206.9512,206.8708
space,0.1033,207.245,207.1417
n,0.0919,207.6546,207.5627
i,0.063,208.0708,208.0078
,0.0745,208.86,208.7854
o,0.0739,209.202,209.1281
space,0.0753,209.6131,209.5378
a,0.0813,209.9558,209.8745
space,0.087,210.2319,210.1448
p,0.0751,211.011,210.936
i,0.069,211.5339,211.465
e,0.0792,211.9434,211.8642
a,0.1766,217.2289,217.0523
l,0.0956,217.6173,217.5217
space,0.0827,217.9781,217.8954
s,0.0701,218.9577,218.8876
a,0.114,219.2207,219.1067
l,0.0609,219.6943,219.6334
i,0.0673,220.0048,219.9375
r,0.0877,220.507,220.4194
space,0.08,220.8545,220.7745
d,0.0844,221.1305,221.0461
e,0.1314,221.4129,221.2815
l,0.0758,221.7593,221.6835
space,0.0759,222.1025,222.0266
p,0.0967,222.6298,222.5331
u,0.0843,223.1712,223.087
e,0.0937,223.5089,223.4152
b,0.0805,224.2127,224.1323
l,0.071,224.6902,224.6192
o,0.0755,224.9669,224.8914
space,0.0852,225.4485,225.3632
e,0.1065,225.9771,225.8707
l,0.074,226.2949,226.221
space,0.0795,226.6489,226.5694
a,0.0959,227.1173,227.0213
b,0.0907,227.5283,227.4376
u,0.0864,227.9907,227.9043
e,0.0845,228.3289,228.2443
l,0.0841,228.859,228.7749
o,0.0797,229.1014,229.0217
space,0.0842,229.5132,229.429
s,0.0916,230.086,229.9944
e,0.0922,230.3845,230.2923
space,0.1014,230.6639,230.5625
b,0.0843,231.2498,231.1655
a,0.0913,231.5046,231.4132
j,0.0746,232.7213,232.6467
o,0.062,233.0634,233.0015
space,0.0751,233.5178,233.4427
d,0.0754,233.9289,233.8535
e,0.1072,234.2374,234.1302
l,0.0801,234.5671,234.487
space,0.0836,234.951,234.8674
b,0.093,235.4327,235.3397
u,0.0808,235.9057,235.8249
r,0.0803,236.4679,236.3876
r,0.0787,236.6781,236.5995
o,0.0705,237.2505,237.1799
l,0.0659,242.7612,242.6953
l,0.066,242.9802,242.9141
e,0.0826,243.3977,243.3151
g,0.0714,243.9743,243.9029
a,0.0788,244.2289,244.1501
r,0.0659,244.6177,244.5517
o,0.0708,245.1381,245.0672
n,0.0713,245.5245,245.4533
space,0.0896,245.8905,245.8009
a,0.0936,246.2326,246.139
space,0.1015,246.4987,246.3972
o,0.0801,247.4603,247.3802
t,0.0932,248.2579,248.1647
r,0.0828,248.5072,248.4244
o,0.0931,248.8049,248.7118
space,0.094,249.2425,249.1484
p,0.0959,249.8173,249.7214
u,0.0739,250.4509,250.377
e,0.0951,250.7312,250.6362
b,0.084,251.8918,251.8078
l,0.0763,252.3895,252.3132
o,0.0718,252.66,252.5883
c,0.132,260.733,260.601
o,0.0912,261.0679,260.9767
m,0.0661,261.4163,261.3502
o,0.0665,261.7597,261.6932
space,0.0664,262.2449,262.1785
i,0.0963,262.6663,262.57
b,0.0707,263.1996,263.1288
a,0.1232,263.5523,263.4291
n,0.0788,264.0933,264.0144
space,0.0884,264.3904,264.3019
c,0.0754,264.9856,264.9102
a,0.0896,265.2063,265.1167
m,0.0753,265.8281,265.7528
i,0.0806,266.2508,266.1702
n,0.0789,266.77,266.6911
a,0.084,267.0013,266.9173
n,0.0754,267.3821,267.3067
d,0.0834,267.859,267.7756
o,0.0755,268.1927,268.1172
space,0.0608,268.6399,268.5792
l,0.0658,269.1701,269.1043
o,0.0754,269.4522,269.3768
s,0.1011,269.8463,269.7452
space,0.0794,270.1552,270.0759
d,0.0934,270.4548,270.3614
o,0.0705,270.7672,270.6967
s,0.0794,271.1644,271.085
space,0.08,271.4979,271.4179
j,0.0793,272.0331,271.9538
u,0.069,272.3281,272.2591
n,0.0729,272.8421,272.7692
t,0.0816,273.6241,273.5425
o,0.0786,273.9434,273.8648
s,0.1143,274.787,274.6728
space,0.1476,290.813,290.6655
a,0.1324,291.3282,291.1958
l,0.1177,291.5983,291.4807
