space,0.1082,4.2733,4.165
d,0.1111,4.8902,4.7791
i,0.0861,5.6391,5.553
a,0.1266,6.018,5.8914
space,0.1089,6.3355,6.2265
d,0.0936,8.289,8.1954
e,0.0952,8.5075,8.4123
space,0.1266,8.874,8.7474
v,0.1041,9.3707,9.2666
i,0.0986,9.8378,9.7391
a,0.1337,10.4563,10.3226
j,0.1002,11.0486,10.9484
e,0.135,11.8031,11.6681
space,0.1009,13.0122,12.9113
l,0.088,13.7525,13.6645
l,0.0927,14.0256,13.9329
e,0.1056,14.6122,14.5066
g,0.1051,15.3202,15.2151
a,0.1351,16.1633,16.0282
r,0.1009,17.3094,17.2086
o,0.1013,17.5674,17.4661
n,0.0876,17.9613,17.8737
space,0.0955,18.2579,18.1624
a,0.1541,21.6798,21.5257
space,0.1145,21.9767,21.8622
u,0.0856,23.3166,23.231
n,0.0829,23.7491,23.6662
space,0.1034,24.0303,23.9269
p,0.1137,25.2573,25.1435
u,0.0907,31.4005,31.3098
e,0.0876,31.9591,31.8715
b,0.0755,32.7358,32.6603
l,0.0867,33.2345,33.1478
o,0.0936,33.5303,33.4367
space,0.1113,33.9576,33.8463
space,0.0468,36.9367,36.89
e,0.0772,37.8065,37.7293
n,0.0858,38.3586,38.2728
space,0.0973,38.6087,38.5114
e,0.0959,39.5063,39.4104
s,0.096,39.8608,39.7649
e,0.0824,40.1789,40.0965
space,0.0986,40.5539,40.4553
m,0.103,41.1509,41.0479
o,0.105,41.517,41.412
n,0.0878,42.0231,41.9353
,0.0699,45.5896,45.5198
m,0.0826,47.4207,47.338
e,0.0699,48.2625,48.1926
n,0.0857,48.8626,48.7769
t,0.0745,49.6717,49.5972
o,0.0927,50.5825,50.4898
space,0.1083,50.937,50.8287
e,0.1233,54.9781,54.8547
l,0.1001,55.6299,55.5298
space,0.1146,55.9709,55.8563
a,0.118,56.5703,56.4523
b,0.1078,57.3471,57.2393
u,0.0956,57.7954,57.6998
e,0.1185,58.2657,58.1472
l,0.0905,58.7919,58.7014
o,0.1054,59.0421,58.9367
space,0.1003,59.4312,59.3309
i,0.1005,62.8279,62.7274
b,0.1,63.6412,63.5412
a,0.1283,64.0615,63.9332
space,0.0857,64.3454,64.2597
s,0.0909,64.6967,64.6058
e,0.0972,64.9383,64.8411
n,0.0907,65.5085,65.4178
t,0.0826,66.8585,66.7759
a,0.0924,67.4722,67.3798
d,0.0871,68.8527,68.7656
o,0.0782,69.38,69.3018
space,0.0952,69.7411,69.6459
s,0.1179,71.9083,71.7904
o,0.0951,72.8159,72.7208
b,0.0926,76.0047,75.9121
r,0.0798,76.3766,76.2968
e,0.0903,76.6315,76.5411
space,0.096,77.0469,76.951
e,0.1212,79.9289,79.8077
l,0.0952,80.6344,80.5392
space,0.1052,80.9687,80.8634
b,0.1004,83.5906,83.4902
u,0.0876,83.9753,83.8877
r,0.0856,84.5917,84.5061
r,0.1004,84.8731,84.7726
o,0.0832,85.7631,85.6798
y,0.0926,88.8477,88.7552
space,0.0955,89.1896,89.0941
e,0.1038,89.6366,89.5328
l,0.0906,90.0592,89.9687
space,0.0876,90.3828,90.2952
n,0.0952,91.6093,91.5141
i,0.0856,91.9229,91.8373
e,0.1103,92.6405,92.5302
t,0.0842,93.2238,93.1397
o,0.0863,93.9014,93.8151
space,0.1065,94.3217,94.2152
i,0.082,99.0598,98.9778
b,0.0684,100.01,99.9416
a,0.1131,100.5929,100.4798
space,0.0975,100.9276,100.8301
c,0.0943,101.3983,101.3041
a,0.1121,101.7676,101.6555
m,0.0867,102.4328,102.346
i,0.0993,102.7517,102.6524
n,0.0945,104.5313,104.4368
a,0.0911,105.3065,105.2154
n,0.0946,106.1114,106.0168
d,0.1205,107.0611,106.9405
o,0.0823,107.4338,107.3515
space,0.094,107.809,107.715
a,0.1117,109.9144,109.8027
l,0.0897,110.4658,110.3761
space,0.0947,110.7872,110.6925
l,0.0817,111.5383,111.4566
a,0.095,111.8823,111.7872
d,0.0926,113.0855,112.9929
o,0.104,113.7785,113.6745
space,0.127,115.9419,115.8149
a,0.0994,116.8131,116.7137
l,0.0737,117.2558,117.1822
space,0.0893,117.5751,117.4859
p,0.0885,124.9172,124.8287
a,0.1019,125.33,125.228
s,0.0719,125.5657,125.4938
a,0.0786,126.2249,126.1463
r,0.074,127.0373,126.9633
l,0.0818,139.7035,139.6216
a,0.0859,140.0869,140.001
space,0.0988,140.3789,140.2801
c,0.0832,141.5185,141.4353
a,0.0939,141.8976,141.8037
l,0.0918,142.4741,142.3823
l,0.0756,142.7142,142.6386
e,0.0867,143.2382,143.1515
space,0.0808,143.971,143.8901
p,0.0994,146.6833,146.5839
r,0.0814,147.4797,147.3983
i,0.0777,148.0022,147.9244
n,0.1033,148.3666,148.2633
c,0.121,148.9988,148.8777
i,0.1004,149.4408,149.3404
p,0.0953,150.6621,150.5668
a,0.1092,151.1555,151.0462
l,0.0958,151.5295,151.4337
space,0.1071,151.9102,151.8031
d,0.0823,154.0236,153.9412
e,0.0989,154.282,154.1831
l,0.091,154.9034,154.8124
space,0.0987,155.2331,155.1345
p,0.1136,155.8897,155.7761
u,0.1014,156.323,156.2216
e,0.0858,157.0683,156.9825
b,0.0808,157.682,157.6012
l,0.0764,158.1908,158.1144
o,0.0862,158.4391,158.3529
space,0.108,158.9112,158.8032
a,0.147,161.9545,161.8075
l,0.0945,162.3201,162.2255
g,0.1035,163.1938,163.0903
u,0.0934,163.5686,163.4752
n,0.0993,164.239,164.1397
a,0.1024,164.6637,164.5613
s,0.112,164.9471,164.8351
space,0.1212,165.3033,165.1822
p,0.0847,167.251,167.1663
e,0.0809,167.9176,167.8367
r,0.0987,168.1834,168.0847
s,0.1047,168.9783,168.8736
o,0.0942,169.3597,169.2656
n,0.0765,169.8781,169.8016
a,0.0991,170.3708,170.2717
s,0.0715,171.0416,170.9701
space,0.1064,171.3827,171.2763
s,0.0941,173.9126,173.8184
e,0.105,174.186,174.081
space,0.0944,174.5957,174.5013
e,0.0986,175.2271,175.1285
n,0.1207,176.1288,176.0081
f,0.081,176.7562,176.6752
a,0.1165,177.4162,177.2997
d,0.0888,178.1388,178.05
a,0.0812,178.7181,178.6369
r,0.0851,179.185,179.1
o,0.1006,179.5797,179.4791
n,0.1004,180.2241,180.1238
c,0.1054,185.5257,185.4203
u,0.0829,186.0221,185.9392
a,0.1134,186.4234,186.31
n,0.0887,186.8562,186.7675
d,0.0923,187.4946,187.4023
o,0.1009,187.8245,187.7236
space,0.1081,188.229,188.1209
v,0.1037,191.4047,191.301
i,0.0877,191.975,191.8872
e,0.0959,192.9715,192.8756
r,0.0832,193.2322,193.149
o,0.0862,194.2588,194.1727
n,0.0832,194.7342,194.651
space,0.0961,195.0249,194.9288
a,0.1232,197.9769,197.8537
l,0.0962,198.5338,198.4376
space,0.117,198.8882,198.7712
v,0.1079,199.2822,199.1743
i,0.0961,199.9219,199.8258
e,0.1038,200.7484,200.6445
j,0.0958,202.4066,202.3108
o,0.092,203.2809,203.1889
s,0.1436,208.184,208.0403
o,0.0952,208.5225,208.4273
b,0.0982,209.7025,209.6044
r,0.078,210.2144,210.1364
e,0.0943,210.4609,210.3665
space,0.0993,210.8568,210.7576
e,0.1003,211.5966,211.4963
l,0.0861,212.2492,212.1631
space,0.0976,212.5827,212.4851
b,0.1085,213.0907,212.9822
u,0.0882,213.6301,213.5419
r,0.0713,214.1614,214.0901
r,0.1038,214.4585,214.3547
o,0.1057,215.1685,215.0627
y,0.0779,218.1292,218.0513
space,0.1007,218.5006,218.3998
e,0.1328,219.304,219.1712
l,0.0919,220.441,220.3491
space,0.1003,220.7629,220.6625
n,0.101,221.6649,221.5639
i,0.1004,222.3126,222.2122
,0.0884,229.8392,229.7508
o,0.1007,231.3784,231.2777
space,0.0777,236.3095,236.2318
c,0.0861,236.752,236.6658
a,0.1101,237.1651,237.055
m,0.0914,237.766,237.6746
i,0.0968,238.0749,237.9781
n,0.0859,238.5851,238.4992
a,0.0938,238.9589,238.8651
n,0.0954,239.3083,239.2129
d,0.0813,239.778,239.6967
o,0.0812,240.1748,240.0935
space,0.0761,240.7792,240.7031
a,0.094,242.3504,242.2564
space,0.1044,242.6716,242.5672
p,0.0884,243.6466,243.5583
i,0.0864,243.9498,243.8634
e,0.0819,244.7083,244.6264
space,0.0917,245.1231,245.0314
space,0.1012,247.9008,247.7996
a,0.1185,251.1125,250.994
l,0.1054,251.6937,251.5882
space,0.1208,252.027,251.9062
s,0.1014,253.0082,252.9069
a,0.1139,253.286,253.1721
l,0.0729,254.9391,254.8662
i,0.087,255.2274,255.1404
r,0.1153,255.8082,255.6929
space,0.1037,256.2236,256.1199
d,0.0879,259.3097,259.2218
e,0.1316,259.6966,259.565
l,0.0878,260.1462,260.0583
space,0.1003,260.4595,260.3592
p,0.1056,261.137,261.0314
u,0.097,261.5055,261.4085
e,0.1235,262.2161,262.0925
b,0.0885,262.7371,262.6486
l,0.0776,263.4516,263.374
o,0.0918,263.7156,263.6238
e,0.1417,266.1951,266.0534
l,0.088,266.6625,266.5745
space,0.048,266.9813,266.9332
n,0.0831,268.8897,268.8066
i,0.0762,269.2945,269.2184
,0.0927,269.8724,269.7797
o,0.0913,270.1536,270.0623
space,0.101,270.5251,270.424
,0.114,278.2809,278.1669
,0.0933,278.5843,278.491
,0.109,278.9033,278.7942
,0.0836,288.6446,288.561
,0.0838,288.958,288.8742
e,0.1058,292.5739,292.4681
l,0.0885,293.1,293.0116
space,0.1105,293.4333,293.3227
a,0.1572,295.5923,295.435
b,0.0943,296.4081,296.3137
u,0.097,296.7364,296.6394
e,0.1397,297.296,297.1564
l,0.0904,297.7447,297.6544
o,0.0918,297.9889,297.8971
space,0.0815,298.337,298.2556
s,0.0866,307.0085,306.9219
e,0.1,307.259,307.1591
space,0.1267,307.5751,307.4485
b,0.0909,309.4878,309.3969
a,0.1109,310.0737,309.9628
j,0.0918,310.5357,310.4438
o,0.0911,310.8296,310.7385
space,0.1004,311.1861,311.0857
d,0.0912,312.0023,311.911
e,0.1522,312.3063,312.1541
l,0.1053,312.8213,312.716
,0.0607,318.4929,318.4322
,0.0805,318.7992,318.7187
,0.0805,319.4284,319.3479
s,0.0829,321.3204,321.2375
e,0.0955,321.5706,321.4752
space,0.1006,321.9173,321.8167
b,0.0881,325.1125,325.0244
a,0.1089,325.6229,325.5141
j,0.0886,326.0659,325.9773
o,0.0912,326.3287,326.2375
space,0.0955,326.6669,326.5714
d,0.0743,327.5117,327.4373
e,0.0833,327.7438,327.6605
l,0.0964,328.5202,328.4238
space,0.1008,328.8364,328.7357
b,0.1054,329.3535,329.2481
u,0.0877,330.1277,330.04
r,0.0968,330.5854,330.4886
r,0.0868,330.8748,330.788
o,0.0959,331.3251,331.2292
space,0.11,334.3167,334.2066
l,0.0801,335.2624,335.1824
l,0.118,335.5731,335.4551
e,0.1039,336.5901,336.4863
g,0.0878,337.2748,337.1869
a,0.0836,337.6414,337.5578
r,0.0782,338.3037,338.2255
o,0.0933,338.9259,338.8326
n,0.1003,339.8123,339.712
space,0.0933,343.0513,342.958
a,0.0798,343.4697,343.3899
space,0.1053,343.7872,343.6819
o,0.0878,344.6255,344.5378
t,0.0835,345.0581,344.9746
r,0.0657,345.6094,345.5437
o,0.0843,345.9267,345.8424
space,0.1103,346.3036,346.1933
p,0.0965,348.996,348.8995
u,0.0947,349.3482,349.2535
e,0.12,350.0584,349.9385
b,0.0819,351.3068,351.2249
l,0.0829,351.6321,351.5492
o,0.088,351.852,351.764
space,0.0977,352.2517,352.154
,0.1037,359.5471,359.4434
c,0.1069,359.888,359.7811
o,0.0911,369.8777,369.7866
m,0.0889,370.2721,370.1832
o,0.0826,370.5477,370.4651
space,0.0821,370.9936,370.9115
i,0.0982,374.3215,374.2233
b,0.0835,374.86,374.7764
a,0.1088,375.3174,375.2085
n,0.0981,376.3768,376.2787
space,0.0832,376.6588,376.5756
c,0.0915,377.4104,377.319
a,0.0985,377.746,377.6475
m,0.0746,378.1771,378.1025
i,0.0809,378.4615,378.3805
n,0.0865,379.0238,378.9372
a,0.0767,379.4858,379.4091
n,0.0836,379.9004,379.8168
d,0.0761,380.4183,380.3421
o,0.1006,381.2015,381.1009
,0.0917,385.2694,385.1776
l,0.0784,392.0062,391.9278
o,0.0878,392.2258,392.138
s,0.0867,393.4349,393.3482
d,0.1078,395.5291,395.4214
o,0.0838,396.1901,396.1063
s,0.0819,397.3181,397.2362
space,0.103,397.6231,397.5201
j,0.082,402.977,402.895
u,0.0882,403.1967,403.1084
n,0.0804,403.7093,403.629
t,0.0878,404.4332,404.3454
o,0.088,404.7336,404.6457
s,0.1009,405.2569,405.1561
space,0.1107,406.0908,405.9801
a,0.149,408.4837,408.3347
l,0.091,408.9762,408.8852
space,0.1007,409.3097,409.209
b,0.0953,409.8555,409.7602
u,0.1098,410.2148,410.105
r,0.0907,410.7738,410.6831
r,0.1131,411.0586,410.9455
o,0.1038,411.5117,411.4079
space,0.0968,416.4427,416.3459
u,0.08,417.8648,417.7847
n,0.0794,418.4878,418.4084
space,0.0952,418.7626,418.6674
g,0.0989,419.5409,419.442
r,0.121,421.3476,421.2266
u,0.0917,423.004,422.9123
p,0.0844,423.7921,423.7077
o,0.0893,424.0268,423.9376
space,0.0784,424.4189,424.3405
d,0.0708,429.7725,429.7018
e,0.0886,429.9975,429.9089
space,0.091,430.3546,430.2636
m,0.1012,431.0161,430.9149
u,0.0964,431.7847,431.6883
c,0.0915,432.9344,432.8429
h,0.0822,433.2696,433.1874
a,0.1012,434.4859,434.3848
c,0.0753,440.8042,440.7289
h,0.0773,441.3401,441.2628
o,0.0801,442.4859,442.4058
s,0.1016,442.9021,442.8005
space,0.106,443.2583,443.1523
s,0.0848,446.5417,446.4569
e,0.0768,446.8112,446.7344
r,0.0907,449.4744,449.3837
i,0.0832,450.1699,450.0867
o,0.076,450.4376,450.3616
space,0.093,450.8395,450.7464
d,0.0729,452.5496,452.4766
e,0.0957,452.7999,452.7042
space,0.115,453.2216,453.1067
e,0.1135,454.1696,454.0561
l,0.095,454.862,454.767
l,0.0878,455.1678,455.08
o,0.096,460.8182,460.7222
s,0.1207,461.225,461.1043
space,0.107,461.5949,461.4879
c,0.0865,464.697,464.6106
i,0.0863,465.2705,465.1843
d,0.1644,466.6526,466.4883
,0.1129,468.58,468.4672
,0.0947,468.9181,468.8233
,0.127,469.5445,469.4175
d,0.1036,470.9354,470.8319
i,0.0816,471.3402,471.2587
c,0.0814,471.9494,471.8679
i,0.0889,472.4597,472.3708
e,0.1239,473.0428,472.9189
n,0.0905,473.4088,473.3183
d,0.1134,474.1039,473.9904
o,0.0915,474.4431,474.3516
space,0.0979,474.8142,474.7163
q,0.078,484.003,483.925
u,0.0879,485.6248,485.5369
e,0.0894,485.9258,485.8364
space,0.0796,488.9997,488.9201
p,0.0783,490.1222,490.0439
a,0.0981,490.7207,490.6227
r,0.0807,491.2217,491.141
space,0.1103,491.5464,491.4361
d,0.0784,492.1255,492.0472
e,0.0975,492.3646,492.2671
space,0.1007,492.929,492.8283
t,0.0783,494.4403,494.362
o,0.096,494.7152,494.6193
n,0.0882,495.2488,495.1606
t,0.0788,496.0229,495.944
o,0.0779,496.5757,496.4978
s,0.0882,497.066,496.9778
space,0.0864,497.3999,497.3135
t,0.0814,504.7439,504.6625
i,0.0765,505.2999,505.2234
e,0.0869,505.8836,505.7967
n,0.0756,506.4263,506.3506
e,0.0705,507.2852,507.2148
s,0.0834,507.6013,507.5179
space,0.0964,507.9865,507.8901
u,0.0885,509.9061,509.8176
n,0.0833,510.2751,510.1918
space,0.1181,510.5855,510.4674
b,0.0991,511.4505,511.3514
u,0.0808,513.4312,513.3503
r,0.068,513.891,513.823
r,0.1207,514.2045,514.0838
o,0.0814,514.6493,514.5679
space,0.0734,515.084,515.0107
y,0.0854,522.6602,522.5748
space,0.0937,523.0141,522.9204
e,0.137,526.3058,526.1688
n,0.1202,526.823,526.7028
space,0.1193,527.1149,526.9956
l,0.1021,528.4795,528.3773
u,0.1138,528.803,528.6893
g,0.0937,529.3179,529.2242
a,0.1142,529.8918,529.7776
r,0.0817,530.2357,530.1541
space,0.0988,530.6195,530.5207
d,0.0814,534.1487,534.0673
e,0.1026,534.4063,534.3037
n,0.027,534.7068,534.6798
space,0.1236,534.7907,534.667
m,0.0885,535.7842,535.6957
o,0.0932,536.0742,535.981
n,0.1023,537.0983,536.9959
t,0.0911,537.7572,537.6661
a,0.0529,538.4543,538.4014
r,0.0963,539.0716,538.9753
s,0.0665,539.8597,539.7932
e,0.0817,540.1503,540.0686
space,0.1067,540.5599,540.4532
v,0.0813,542.6061,542.5248
a,0.0903,543.0748,542.9845
n,0.0781,543.8229,543.7448
space,0.0951,544.1087,544.0135
c,0.0886,544.88,544.7913
a,0.0642,545.2464,545.1822
m,0.0788,545.6861,545.6073
i,0.0935,546.0499,545.9563
n,0.0934,546.8405,546.747
a,0.0845,547.2489,547.1644
n,0.0956,547.9701,547.8745
d,0.0836,548.6369,548.5534
