,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,a,0.1467,9.5752,9.4285,,0.0,
1,space,0.1623,9.8671,9.7048,0.12959999999999994,4.47213595499958,0.02897944098839726
2,u,0.1556,10.4687,10.3131,0.44599999999999973,3.605551275463989,0.12369814375822602
3,n,0.1671,10.8839,10.7169,0.24820000000000064,2.23606797749979,0.11099841440308984
4,space,0.1289,12.0019,11.873,0.9890999999999988,1.4142135623730951,0.6993993172716132
5,p,0.1255,12.7518,12.6264,0.6245000000000012,5.830951894845301,0.10710086642149697
6,u,0.146,13.2854,13.1394,0.38760000000000083,3.0,0.1292000000000003
7,e,0.1591,13.4599,13.3008,0.015400000000001413,4.0,0.003850000000000353
8,b,0.1579,13.8859,13.728,0.26810000000000045,2.8284271247461903,0.09478766401805684
9,l,0.1316,14.2249,14.0933,0.2073999999999998,4.123105625617661,0.05030188863253541
10,o,0.1365,14.7542,14.6176,0.3926999999999996,1.0,0.3926999999999996
11,,0.0784,15.8577,15.7793,1.0250999999999983,,
12,,0.3305,16.978,16.6475,0.7898000000000014,,
13,e,1408372550.3846,16.9827,-1408372533.4019,-1408372550.3799,,
14,n,0.1388,17.7044,17.5656,0.5828999999999986,3.605551275463989,0.16166737218984265
15,space,0.1455,18.3843,18.2388,0.5344000000000015,1.4142135623730951,0.37787786386609207
16,e,0.0974,18.7556,18.6582,0.27390000000000114,3.605551275463989,0.07596619187304544
17,s,0.0982,19.0209,18.9227,0.1670999999999978,1.4142135623730951,0.11815754313627053
18,e,0.0899,19.2437,19.1538,0.13289999999999935,1.4142135623730951,0.0939744912196917
19,space,0.1194,19.4788,19.3594,0.11570000000000036,3.605551275463989,0.03208940635162961
20,m,0.1055,19.7744,19.6689,0.19010000000000105,1.4142135623730951,0.13442099910356342
21,o,0.1202,20.0548,19.9346,0.16019999999999968,3.605551275463989,0.044431485717640766
22,m,0.1391,20.3244,20.1853,0.1305000000000014,3.605551275463989,0.03619418780369659
23,e,0.1648,20.4958,20.331,0.006599999999998829,3.605551275463989,0.0018305106475429314
24,n,0.0965,20.6352,20.5387,0.042899999999999494,3.605551275463989,0.011898319209031024
25,t,0.1716,20.9616,20.79,0.15479999999999805,2.23606797749979,0.06922866458339261
26,o,0.1565,23.0446,22.8882,1.9266000000000005,4.0,0.48165000000000013
27,space,0.1316,24.2215,24.0899,1.045300000000001,5.0,0.2090600000000002
28,e,0.1667,24.894,24.7273,0.5058000000000007,3.605551275463989,0.14028367962536065
29,l,0.0963,25.1351,25.0388,0.14480000000000004,6.082762530298219,0.023804973361815744
30,space,0.1102,25.3116,25.2013,0.06619999999999848,4.47213595499958,0.014802770011048268
31,a,0.1542,25.8912,25.737,0.4253999999999998,4.47213595499958,0.095122331762841
32,b,0.2451,26.5793,26.3343,0.4430999999999976,4.123105625617661,0.10746753545359856
33,u,0.114,26.6241,26.5101,-0.0691999999999986,2.8284271247461903,-0.024465894629054047
34,e,0.1638,26.8216,26.6578,0.03370000000000317,4.0,0.008425000000000793
35,l,0.1192,27.2333,27.1141,0.2925000000000004,6.082762530298219,0.04808670378681708
36,o,0.1238,27.5339,27.4101,0.17680000000000007,1.0,0.17680000000000007
37,space,0.1705,29.9747,29.8042,2.2703000000000024,5.0,0.45406000000000046
38,i,0.1339,33.4846,33.3508,3.376100000000001,4.242640687119285,0.7957544013213014
39,b,0.133,33.8672,33.7343,0.24969999999999715,3.605551275463989,0.06925431949871906
40,a,0.16,34.517,34.357,0.48980000000000246,4.123105625617661,0.11879394914279648
41,space,0.1188,34.684,34.5652,0.04819999999999425,4.47213595499958,0.0107778476515477
42,s,0.1785,34.9756,34.7971,0.11310000000000286,3.605551275463989,0.031368296096537504
43,e,0.1553,35.2635,35.1082,0.1325999999999965,1.4142135623730951,0.09376235918533372
44,n,0.1545,36.6824,36.5279,1.264400000000002,3.605551275463989,0.3506814640535904
45,t,0.1497,37.2707,37.121,0.438600000000001,2.23606797749979,0.196147882986282
46,a,0.1317,37.8501,37.7185,0.44780000000000086,4.123105625617661,0.10860745289127012
47,d,0.1439,39.5422,39.3983,1.5482000000000014,2.0,0.7741000000000007
48,o,0.1484,39.6866,39.5382,-0.003999999999997783,6.082762530298219,-0.0006575959492210648
49,space,0.1832,40.4117,40.2285,0.5418999999999983,5.0,0.10837999999999966
50,e,0.1872,40.8107,40.6236,0.21189999999999998,3.605551275463989,0.05877048579006302
51,n,0.1771,41.34,41.163,0.3522999999999996,3.605551275463989,0.09771043956507401
52,space,0.1869,41.8762,41.6892,0.3491999999999962,1.4142135623730951,0.24692168799033967
53,e,0.1602,42.3798,42.2196,0.3434000000000026,3.605551275463989,0.09524202369187257
54,l,0.1693,43.0043,42.8349,0.4550999999999945,6.082762530298219,0.0748179791226672
55,space,0.1516,43.3357,43.1841,0.17980000000000018,4.47213595499958,0.040204502235446256
56,,0.0425,45.1786,45.136,1.8003,,
57,,0.1012,45.3815,45.2803,0.1016999999999939,,
58,,0.1473,45.8142,45.6668,0.28529999999999944,,
59,s,0.1709,47.5985,47.4275,1.6133000000000024,,
60,o,0.1184,47.7909,47.6725,0.07399999999999807,7.0710678118654755,0.01046518036156063
61,,0.1039,48.8399,48.7359,0.9450000000000003,,
62,,0.1374,49.3775,49.2402,0.40030000000000143,,
63,,0.1295,49.7253,49.5958,0.21829999999999927,,
64,,0.1309,50.8988,50.7679,1.0426000000000002,,
65,,0.1445,51.2288,51.0843,0.18549999999999756,,
66,s,0.149,52.9655,52.8165,1.5876999999999981,,
67,o,0.1441,53.1547,53.0106,0.04509999999999792,7.0710678118654755,0.006378103166302364
68,b,0.0868,53.3904,53.3035,0.14880000000000138,4.47213595499958,0.033272691505197176
69,r,0.2553,53.77,53.5148,0.1244000000000014,2.23606797749979,0.05563337128019539
70,e,0.2068,53.9271,53.7203,-0.04970000000000141,1.0,-0.04970000000000141
71,space,0.1639,54.2339,54.0699,0.14279999999999404,3.605551275463989,0.03960559401047971
72,e,0.1629,54.7147,54.5518,0.3179000000000016,3.605551275463989,0.08816959619000063
73,l,0.1593,55.1624,55.0032,0.2884999999999991,6.082762530298219,0.04742910783759543
74,space,0.1297,55.3111,55.1815,0.01910000000000167,4.47213595499958,0.004270889837024972
75,b,0.1569,55.6958,55.539,0.22789999999999822,1.0,0.22789999999999822
76,u,0.1443,56.0555,55.9112,0.21540000000000248,2.8284271247461903,0.07615540033379203
77,r,0.0909,56.2274,56.1365,0.08099999999999596,3.0,0.026999999999998654
78,r,0.1395,56.5789,56.4394,0.2119999999999962,0.0,inf
79,o,0.132,58.4188,58.2869,1.7080000000000055,5.0,0.3416000000000011
80,space,0.1274,58.713,58.5856,0.16680000000000206,5.0,0.03336000000000041
81,y,0.0983,59.1909,59.0926,0.3795999999999964,3.1622776601683795,0.12004005997999052
82,space,0.1009,59.3898,59.2888,0.09790000000000276,3.1622776601683795,0.030958698293049307
83,e,0.1326,59.7939,59.6612,0.27139999999999986,3.605551275463989,0.07527281662776356
84,l,0.074,60.6379,60.5639,0.769999999999996,6.082762530298219,0.12658722022512447
85,space,0.0933,61.1362,61.0429,0.40500000000000114,4.47213595499958,0.09056075308874173
86,n,0.0709,61.5235,61.4526,0.31639999999999446,1.4142135623730951,0.2237285855674197
87,i,0.0838,61.8973,61.8135,0.28999999999999915,2.8284271247461903,0.10253048327204908
88,e,0.1189,62.2364,62.1175,0.2201999999999984,5.0,0.04403999999999968
89,t,0.1066,62.5734,62.4668,0.23039999999999594,2.0,0.11519999999999797
90,o,0.1012,62.8262,62.7251,0.15169999999999817,4.0,0.03792499999999954
91,space,0.1364,63.1707,63.0343,0.20810000000000173,5.0,0.041620000000000344
92,i,0.1061,65.6233,65.5172,2.346500000000006,4.242640687119285,0.5530753540180794
93,b,0.1092,66.0211,65.912,0.28870000000000573,3.605551275463989,0.08007097332511341
94,a,0.1541,66.659,66.505,0.48389999999999134,4.123105625617661,0.11736298895507942
95,space,0.1314,67.2863,67.1549,0.4958999999999918,4.47213595499958,0.11088661100421272
96,c,0.132,67.6084,67.4763,0.18999999999999773,2.23606797749979,0.084970583144991
97,a,0.1287,68.2099,68.0812,0.47279999999999234,2.23606797749979,0.21144258795237666
98,m,0.1285,68.5238,68.3954,0.18549999999999045,5.0990195135927845,0.036379543068131265
99,i,0.0834,68.7822,68.6988,0.17500000000001137,2.8284271247461903,0.06187184335382692
100,n,0.1004,69.044,68.9436,0.16140000000000043,2.8284271247461903,0.057063517241754534
101,a,0.1574,69.3063,69.1488,0.10479999999999734,5.0990195135927845,0.020552970962481164
102,n,0.1275,69.5364,69.409,0.10270000000001289,5.0990195135927845,0.02014112707869403
103,d,0.1317,69.9154,69.7837,0.24729999999999563,3.1622776601683795,0.07820312653596263
104,o,0.1546,70.2855,70.1309,0.2154999999999916,6.082762530298219,0.03542798176430312
105,space,0.1394,71.0019,70.8625,0.5769999999999982,5.0,0.11539999999999964
106,a,0.1722,71.5831,71.4109,0.4089999999999918,4.47213595499958,0.09145518027973956
107,l,0.1767,71.9297,71.753,0.16989999999999839,8.0,0.021237499999999798
108,space,0.1588,72.1143,71.9555,0.02580000000000382,4.47213595499958,0.005769055381950311
109,l,0.167,73.0257,72.8586,0.7442999999999955,4.47213595499958,0.16643053956530834
110,a,0.124,73.1997,73.0756,0.04989999999999384,8.0,0.00623749999999923
111,d,0.1362,73.5515,73.4153,0.2155999999999949,2.0,0.10779999999999745
112,o,0.1447,73.8581,73.7134,0.1618999999999886,6.082762530298219,0.026616196044735474
113,,0.0967,75.2772,75.1805,1.3224000000000018,,
114,,0.1261,77.0117,76.8856,1.6084000000000032,,
115,a,0.1232,78.0743,77.9511,0.939399999999992,,
116,,0.3071,78.0792,77.7722,-0.3020999999999958,,
117,l,0.1036,78.7028,78.5992,0.519999999999996,,
118,space,0.1039,78.8917,78.7878,0.08500000000000796,4.47213595499958,0.01900657780874999
119,p,0.1583,79.2656,79.1073,0.2155999999999949,5.830951894845301,0.03697509495672403
120,a,0.1413,79.4129,79.2716,0.006000000000000227,9.055385138137417,0.0006625891564491043
121,s,0.1143,79.6452,79.531,0.11810000000001253,1.0,0.11810000000001253
122,a,0.1779,79.9262,79.7483,0.10309999999999775,1.0,0.10309999999999775
123,r,0.1954,80.4331,80.2377,0.31150000000000944,3.1622776601683795,0.098504949114248
124,space,0.1712,80.8119,80.6407,0.20759999999999934,3.1622776601683795,0.06564888422509534
125,p,0.0781,82.0237,81.9456,1.1337000000000046,5.830951894845301,0.19442794597606305
126,o,0.0903,82.2751,82.1849,0.1611999999999938,1.0,0.1611999999999938
127,r,0.124,82.4792,82.3551,0.0799999999999983,5.0,0.01599999999999966
128,space,0.1148,82.6462,82.5314,0.052199999999999136,3.1622776601683795,0.016507089386078665
129,l,0.1158,82.8628,82.747,0.10080000000000666,4.47213595499958,0.02253956521319937
130,a,0.1603,83.1493,82.989,0.12620000000001141,8.0,0.015775000000001427
131,space,0.1477,83.3366,83.1889,0.039600000000007185,4.47213595499958,0.008854829190900774
132,c,0.1295,83.6174,83.4879,0.151299999999992,2.23606797749979,0.06766341699914005
133,a,0.1157,83.8136,83.698,0.08059999999998979,2.23606797749979,0.03604541579729204
134,l,0.0592,84.075,84.0158,0.20220000000000482,8.0,0.025275000000000603
135,l,0.081,84.2391,84.1581,0.08310000000000173,0.0,inf
136,e,0.1621,84.5682,84.4061,0.1670000000000016,6.082762530298219,0.027454630879994932
137,space,0.2022,85.1145,84.9123,0.3440999999999974,3.605551275463989,0.09543616876054996
138,p,0.1316,85.9443,85.8127,0.6981999999999999,5.830951894845301,0.11974031214649965
139,r,0.1127,86.2068,86.0941,0.14979999999999905,6.0,0.02496666666666651
140,i,0.0875,86.4972,86.4096,0.20279999999999632,4.0,0.05069999999999908
