,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,p,0.0651,12.2482,12.1831,,0.0,
1,o,0.0658,12.4422,12.3764,0.12819999999999965,1.0,0.12819999999999965
2,s,0.1089,12.8302,12.7213,0.2790999999999997,7.0710678118654755,0.039470700525833034
3,a,0.1044,13.1028,12.9985,0.16830000000000034,1.0,0.16830000000000034
4,d,0.1008,13.3705,13.2697,0.16690000000000005,2.0,0.08345000000000002
5,e,0.1069,13.586,13.4792,0.10870000000000068,1.0,0.10870000000000068
6,r,0.108,13.8236,13.7156,0.12959999999999994,1.0,0.12959999999999994
7,a,0.1407,14.6243,14.4836,0.6599999999999984,3.1622776601683795,0.2087103255711125
8,space,0.0752,15.0884,15.0133,0.38899999999999935,4.47213595499958,0.08698304432474167
9,p,0.0792,15.9972,15.9179,0.8294999999999995,5.830951894845301,0.14225807637571097
10,r,0.1138,16.5788,16.465,0.46780000000000044,6.0,0.07796666666666674
11,o,0.0805,16.8384,16.7579,0.17909999999999826,5.0,0.03581999999999965
12,m,0.0746,17.1237,17.0492,0.210799999999999,3.605551275463989,0.058465400682138874
13,e,0.1314,17.6966,17.5652,0.44150000000000134,3.605551275463989,0.1224500683167197
14,t,0.1086,18.2452,18.1366,0.4400000000000013,2.0,0.22000000000000064
15,i,0.0607,18.5582,18.4975,0.2522999999999982,3.0,0.0840999999999994
16,o,0.0911,18.7693,18.6781,0.11990000000000123,1.0,0.11990000000000123
17,space,0.0706,19.7483,19.6778,0.9085000000000001,5.0,0.18170000000000003
18,c,0.1178,20.4199,20.3021,0.553799999999999,2.23606797749979,0.24766688918787622
19,u,0.0655,20.8741,20.8086,0.38870000000000005,4.47213595499958,0.08691596228541683
20,m,0.0655,21.2707,21.2052,0.33110000000000284,2.23606797749979,0.14807242147003732
21,p,0.0624,21.761,21.6985,0.42779999999999774,4.47213595499958,0.0956589880774405
22,l,0.0834,21.9738,21.8904,0.1294000000000004,1.4142135623730951,0.09149961748553953
23,i,0.0835,22.2497,22.1662,0.19239999999999924,1.4142135623730951,0.1360473447002912
24,r,0.1278,23.2731,23.1452,0.8954999999999984,4.0,0.2238749999999996
25,space,0.0753,24.4143,24.3391,1.065999999999999,3.1622776601683795,0.33709879857394887
26,c,0.1088,24.966,24.8572,0.4428999999999981,2.23606797749979,0.1980709014469305
27,o,0.0755,25.4765,25.401,0.4349999999999987,6.324555320336759,0.06877953910866204
28,n,0.0605,26.2459,26.1854,0.7088999999999999,3.605551275463989,0.19661348455203242
29,space,0.0655,26.4502,26.3847,0.1387999999999998,1.4142135623730951,0.09814642122869266
30,e,0.1231,26.7587,26.6356,0.18540000000000134,3.605551275463989,0.051420708190079115
31,l,0.0628,27.1031,27.0403,0.2815999999999974,6.082762530298219,0.04629475482518819
32,space,0.0646,27.3429,27.2783,0.17520000000000024,4.47213595499958,0.03917591096579637
33,e,0.1312,27.7836,27.6524,0.3094999999999999,3.605551275463989,0.08583985536585417
34,n,0.0704,28.2536,28.1831,0.39949999999999974,3.605551275463989,0.11080136419598945
35,c,0.1039,28.8331,28.7292,0.4756,3.0,0.15853333333333333
36,a,0.1106,29.2242,29.1136,0.28049999999999997,2.23606797749979,0.1254434135377382
37,r,0.1239,29.6499,29.526,0.30180000000000007,3.1622776601683795,0.0954375397838817
38,g,0.1519,30.3105,30.1586,0.508700000000001,1.4142135623730951,0.35970521958959745
39,o,0.0726,30.5578,30.4852,0.17469999999999786,4.123105625617661,0.04237097369384685
40,space,0.0702,31.5068,31.4367,0.878899999999998,5.0,0.1757799999999996
41,y,0.0656,32.5388,32.4732,0.9664000000000001,3.1622776601683795,0.3056025130786722
42,space,0.0621,32.7978,32.7358,0.19699999999999562,3.1622776601683795,0.06229686990531569
43,d,0.0977,33.1243,33.0266,0.22879999999999967,2.8284271247461903,0.08089301576774091
44,e,0.1061,33.3681,33.262,0.13770000000000238,1.0,0.13770000000000238
45,s,0.1138,33.8084,33.6945,0.3263999999999996,1.4142135623730951,0.2307996533792888
46,p,0.0752,34.5994,34.5242,0.7158000000000015,8.06225774829855,0.08878406301895561
47,u,0.086,35.3735,35.2875,0.6880999999999986,3.0,0.2293666666666662
48,e,0.1171,35.6821,35.565,0.19149999999999778,4.0,0.047874999999999446
49,s,0.1006,36.2049,36.1043,0.4222000000000037,1.4142135623730951,0.29854048301696295
50,space,0.0703,36.3954,36.3251,0.12019999999999698,3.605551275463989,0.033337481793135434
