,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,c,0.1556,1.8728,1.7172,,0.0,
1,a,0.0929,1.9958,1.9029,0.030100000000000016,2.23606797749979,0.01346112922454874
2,m,0.0973,2.0795,1.9822,-0.013600000000000056,5.0990195135927845,-0.002667179437879314
3,i,0.0403,2.2449,2.2045,0.125,2.8284271247461903,0.044194173824159216
4,n,0.0947,3.2922,3.1976,0.9527000000000001,2.8284271247461903,0.33683031521821194
5,a,0.1729,3.5064,3.3335,0.041300000000000114,5.0990195135927845,0.008099596381207023
6,n,0.1048,3.5393,3.4345,-0.0719000000000003,5.0990195135927845,-0.014100750116435492
7,t,0.1365,3.7127,3.5762,0.036900000000000155,2.23606797749979,0.016502181673948516
8,e,0.1247,3.8426,3.7179,0.0052000000000003155,2.0,0.0026000000000001577
9,s,0.1989,3.9998,3.8009,-0.04170000000000007,1.4142135623730951,-0.02948635277547908
10,space,0.1358,4.2147,4.0789,0.07909999999999995,3.605551275463989,0.0219383927607078
11,l,0.1053,4.3726,4.2673,0.05259999999999998,4.47213595499958,0.011761717561648889
12,l,0.1006,4.5549,4.4542,0.0815999999999999,0.0,inf
13,e,0.1363,4.6786,4.5423,-0.012599999999999945,6.082762530298219,-0.002071427240047493
14,g,0.1551,4.8965,4.7414,0.0627999999999993,2.23606797749979,0.028085013797397043
15,a,0.2063,5.1369,4.9306,0.03410000000000046,4.0,0.008525000000000116
16,r,0.1682,5.18,5.0117,-0.12519999999999953,3.1622776601683795,-0.03959171630530796
17,o,0.1071,5.2762,5.169,-0.01100000000000012,5.0,-0.002200000000000024
18,n,0.1316,5.469,5.3375,0.06130000000000013,3.605551275463989,0.01700156101430331
19,space,0.1119,5.5765,5.4646,-0.004400000000000404,1.4142135623730951,-0.0031112698372210944
20,d,0.0645,5.6243,5.5598,-0.01670000000000016,2.8284271247461903,-0.005904341622907728
21,e,0.1305,5.835,5.7045,0.0802000000000005,1.0,0.0802000000000005
22,s,0.1481,5.9667,5.8185,-0.016499999999999737,1.4142135623730951,-0.011667261889577847
23,f,0.1532,6.1154,5.9622,-0.0045000000000001705,2.0,-0.0022500000000000853
24,a,0.169,6.2593,6.0904,-0.025000000000000355,3.0,-0.008333333333333451
25,l,0.0864,6.277,6.1906,-0.06869999999999976,8.0,-0.00858749999999997
26,l,0.0864,6.4488,6.3625,0.08549999999999969,0.0,inf
27,e,0.1249,6.5678,6.4429,-0.00590000000000046,6.082762530298219,-0.0009699540251016837
28,c,0.0673,6.7626,6.6953,0.1274999999999995,2.0,0.06374999999999975
29,i,0.1086,6.8869,6.7783,0.015699999999999825,5.385164807134504,0.002915416809379682
30,d,0.1298,7.2381,7.1083,0.22140000000000004,5.0990195135927845,0.04342011231959395
31,o,0.069,7.4888,7.4197,0.18159999999999954,6.082762530298219,0.02985485609465281
32,s,0.1417,7.7135,7.5717,0.08289999999999953,7.0710678118654755,0.01172383043207289
33,,0.1304,7.8395,7.7091,-0.004399999999999515,,
34,space,0.1296,8.1257,7.996,0.1565000000000003,,
35,u,0.0991,8.5941,8.495,0.3692999999999991,3.605551275463989,0.1024253912329883
36,n,0.0912,8.8537,8.7625,0.1684000000000001,2.23606797749979,0.07531076948219297
37,a,0.1685,9.0684,8.9,0.04630000000000045,5.0990195135927845,0.00908017705689801
38,space,0.126,9.1093,8.9833,-0.08510000000000062,4.47213595499958,-0.01902893848852335
39,f,0.0997,9.1793,9.0796,-0.02970000000000006,2.23606797749979,-0.013282243786348777
40,r,0.13,9.3922,9.2622,0.08290000000000042,1.0,0.08290000000000042
41,,0.0932,9.4404,9.3472,-0.04499999999999993,,
42,i,0.0801,9.6698,9.5897,0.1493000000000002,,
43,a,0.1605,9.8596,9.6991,0.029299999999999216,7.0710678118654755,0.004143645737753057
44,space,0.1299,9.9255,9.7956,-0.06400000000000006,4.47213595499958,-0.014310835055998667
45,n,0.0763,10.1815,10.1052,0.17970000000000041,1.4142135623730951,0.1270670885792229
46,o,0.1217,10.3859,10.2643,0.08280000000000065,3.605551275463989,0.022964588123724667
47,c,0.1178,10.512,10.3942,0.008300000000000196,6.324555320336759,0.0013123452289699083
48,h,0.07,10.5957,10.5257,0.013700000000000045,3.1622776601683795,0.004332320394430694
49,e,0.1072,10.7414,10.6342,0.03849999999999909,3.1622776601683795,0.012174768991647973
50,space,0.1126,10.8863,10.7737,0.03229999999999933,3.605551275463989,0.008958408169037264
51,e,0.1619,11.2661,11.1041,0.21780000000000044,3.605551275463989,0.060406851368927574
52,space,0.1315,11.5597,11.4282,0.16210000000000058,3.605551275463989,0.04495845090405498
53,,0.0775,12.058,11.9805,0.42079999999999984,,
