,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,d,0.099,4.1635,4.0644,,0.0,
1,e,0.1179,4.3797,4.2618,0.09830000000000005,1.0,0.09830000000000005
2,l,0.0751,4.442,4.367,-0.012699999999999712,6.082762530298219,-0.00208786713877799
3,space,0.1105,4.6822,4.5717,0.1296999999999997,4.47213595499958,0.029001801668172206
4,p,0.0703,4.9318,4.8614,0.1791999999999998,5.830951894845301,0.03073254645753755
5,u,0.0582,5.3353,5.2772,0.3453999999999997,3.0,0.11513333333333324
6,e,0.1407,5.4735,5.3329,-0.0023999999999997357,4.0,-0.0005999999999999339
7,b,0.1215,5.8081,5.6866,0.21310000000000073,2.8284271247461903,0.0753422275354269
8,l,0.0831,6.0225,5.9395,0.13140000000000018,4.123105625617661,0.031869181129774195
9,o,0.0658,6.1991,6.1332,0.11070000000000046,1.0,0.11070000000000046
10,space,0.0824,6.4959,6.4134,0.2143000000000006,5.0,0.04286000000000012
11,a,0.2088,8.6664,8.4576,1.9616999999999996,4.47213595499958,0.4386494551461336
12,l,0.1005,8.8017,8.7012,0.03480000000000061,8.0,0.004350000000000076
13,g,0.1456,9.1005,8.9548,0.15310000000000024,4.0,0.03827500000000006
14,u,0.095,9.478,9.383,0.28249999999999886,2.23606797749979,0.1263378407287376
15,n,0.1313,9.7807,9.6494,0.17140000000000022,2.23606797749979,0.07665241026869289
16,a,0.1792,10.0283,9.8491,0.06840000000000046,5.0990195135927845,0.013414343643451879
17,s,0.1208,10.9078,10.787,0.758700000000001,1.0,0.758700000000001
18,space,0.0702,11.0993,11.0291,0.12129999999999974,3.605551275463989,0.03364256690106008
19,p,0.0956,11.4016,11.3059,0.2065999999999999,5.830951894845301,0.035431607690442304
20,e,0.1487,11.6159,11.4672,0.06559999999999988,7.0,0.009371428571428555
21,r,0.1177,11.7869,11.6692,0.053300000000000125,1.0,0.053300000000000125
22,s,0.1735,12.0488,11.8752,0.08830000000000027,2.23606797749979,0.039488960482646406
23,o,0.0957,12.084,11.9883,-0.06049999999999933,7.0710678118654755,-0.008555992052357131
24,n,0.0976,12.3584,12.2608,0.17680000000000007,3.605551275463989,0.049035497346310276
25,a,0.1226,12.5016,12.379,0.02059999999999995,5.0990195135927845,0.004039992383846582
26,s,0.1535,12.7422,12.5887,0.08709999999999951,1.0,0.08709999999999951
27,space,0.1204,12.9435,12.823,0.08079999999999998,3.605551275463989,0.022409887927499254
28,s,0.1913,14.4576,14.2663,1.322799999999999,3.605551275463989,0.3668787097833663
29,e,0.1086,14.6621,14.5534,0.09580000000000055,1.4142135623730951,0.06774082963767164
30,space,0.0883,14.8285,14.7402,0.07809999999999917,3.605551275463989,0.021661042662594967
31,e,0.1307,15.1379,15.0072,0.1786999999999992,3.605551275463989,0.049562462532724
32,n,0.0873,15.304,15.2167,0.07879999999999932,3.605551275463989,0.021855187731273838
33,f,0.1213,15.4983,15.377,0.0730000000000004,2.23606797749979,0.03264659247149711
34,a,0.141,15.6951,15.5541,0.05579999999999963,3.0,0.018599999999999877
35,d,0.1418,15.9123,15.7704,0.07530000000000037,2.0,0.03765000000000018
36,a,0.1709,16.2596,16.0887,0.17639999999999922,2.0,0.08819999999999961
37,r,0.1353,16.478,16.3428,0.0832000000000015,3.1622776601683795,0.026310150132601386
38,o,0.0871,16.5432,16.4561,-0.02190000000000225,5.0,-0.00438000000000045
39,n,0.1129,16.8265,16.7136,0.17040000000000077,3.605551275463989,0.047260456718389736
40,space,0.1004,17.0105,16.9101,0.08360000000000056,1.4142135623730951,0.059114126907195766
41,c,0.1793,18.1392,17.9599,0.9494000000000007,2.23606797749979,0.4245845875676604
42,u,0.0884,18.281,18.1927,0.05349999999999966,4.47213595499958,0.011962963679623798
43,a,0.1448,18.442,18.2972,0.016200000000001324,6.082762530298219,0.002663263594347006
44,b,0.0837,18.5425,18.4588,0.016799999999999926,4.123105625617661,0.004074598500610376
45,n,0.0812,18.5497,18.4685,-0.07400000000000162,1.0,-0.07400000000000162
46,d,0.1197,18.7003,18.5806,0.03089999999999904,3.1622776601683795,0.009771437969919987
47,o,0.0781,18.9915,18.9134,0.21310000000000073,6.082762530298219,0.03503342419477176
48,space,0.096,19.3153,19.2192,0.22770000000000223,5.0,0.04554000000000045
49,v,0.1618,20.3008,20.139,0.8236999999999988,1.4142135623730951,0.5824438556633583
50,i,0.0691,20.414,20.3449,0.04410000000000025,4.47213595499958,0.009861059780774128
51,e,0.1385,20.5971,20.4586,0.044599999999999085,5.0,0.008919999999999817
52,r,0.158,20.8545,20.6965,0.09939999999999927,1.0,0.09939999999999927
53,o,0.0735,21.0365,20.963,0.10849999999999937,5.0,0.021699999999999876
54,n,0.0986,21.3061,21.2075,0.17099999999999937,3.605551275463989,0.04742686677725692
55,space,0.0834,21.5409,21.4575,0.15139999999999887,1.4142135623730951,0.1070559666716425
56,a,0.1913,23.0751,22.8838,1.3429000000000002,4.47213595499958,0.3002815686984468
57,l,0.0838,23.1101,23.0263,-0.048799999999999955,8.0,-0.006099999999999994
58,space,0.1071,23.3853,23.2781,0.16799999999999926,4.47213595499958,0.0375659420219963
59,v,0.1222,23.5597,23.4374,0.05209999999999937,1.4142135623730951,0.036840263299818675
60,i,0.0927,23.7472,23.6545,0.09479999999999933,4.47213595499958,0.021197924426697854
61,e,0.1222,23.8817,23.7595,0.012299999999999756,5.0,0.002459999999999951
62,j,0.1256,24.0343,23.9087,0.027000000000001023,4.123105625617661,0.006548461875981238
63,o,0.1563,24.3496,24.1933,0.15899999999999892,2.23606797749979,0.07110696168449282
64,space,0.1042,24.6182,24.5139,0.16430000000000078,5.0,0.03286000000000015
65,s,0.1652,25.4684,25.3032,0.6849999999999987,3.605551275463989,0.18998481720714064
66,o,0.1261,25.963,25.8369,0.36850000000000094,7.0710678118654755,0.052113769773448684
67,b,0.1075,26.0293,25.9218,-0.0411999999999999,4.47213595499958,-0.009212600067299112
68,r,0.1,26.3416,26.2415,0.21219999999999928,2.23606797749979,0.09489872496509075
69,e,0.1399,26.5601,26.4201,0.07850000000000179,1.0,0.07850000000000179
70,space,0.117,26.6317,26.5147,-0.04539999999999722,3.605551275463989,-0.01259169445431193
71,e,0.1125,26.8319,26.7194,0.08770000000000167,3.605551275463989,0.02432360360447676
72,l,0.0944,26.9071,26.8126,-0.019300000000001205,6.082762530298219,-0.0031729004549935938
73,space,0.1079,27.1845,27.0765,0.16939999999999955,4.47213595499958,0.037878991538846336
74,b,0.1398,27.3586,27.2188,0.034300000000001774,1.0,0.034300000000001774
75,u,0.0749,27.6527,27.5778,0.21920000000000073,2.8284271247461903,0.07749890321804587
76,r,0.0978,27.8645,27.7667,0.11400000000000077,3.0,0.038000000000000256
77,r,0.1347,28.1074,27.9727,0.10820000000000007,0.0,inf
78,o,0.1006,28.2739,28.1732,0.06580000000000297,5.0,0.013160000000000593
79,space,0.1305,29.3934,29.2629,0.9889999999999972,5.0,0.19779999999999945
80,y,0.0876,30.1515,30.0639,0.6705000000000005,3.1622776601683795,0.21203071711429
81,space,0.0945,30.3176,30.2231,0.07160000000000011,3.1622776601683795,0.022641908046805628
82,a,0.1882,30.6344,30.4462,0.12860000000000227,4.47213595499958,0.0287558341906478
83,l,0.0909,30.7171,30.6263,-0.008099999999998886,8.0,-0.0010124999999998607
84,space,0.1053,30.8812,30.7758,0.05870000000000175,4.47213595499958,0.013125719027924157
85,n,0.1186,31.1608,31.0422,0.16100000000000136,1.4142135623730951,0.11384419177103511
86,i,0.1015,31.5595,31.458,0.29720000000000013,2.8284271247461903,0.105076067684321
87,,0.1846,32.2516,32.067,0.5075000000000003,,
88,o,0.1261,32.5489,32.4228,0.1711999999999989,,
89,space,0.1239,32.7155,32.5917,0.04279999999999973,5.0,0.008559999999999946
90,c,0.1745,34.0362,33.8618,1.1463000000000036,2.23606797749979,0.5126409445216034
91,a,0.1555,34.6074,34.4518,0.41559999999999775,2.23606797749979,0.1858619702897815
92,m,0.1519,34.7088,34.557,-0.050399999999996226,5.0990195135927845,-0.009884253210963735
93,i,0.0833,34.9934,34.9101,0.20130000000000337,2.8284271247461903,0.07117029752642719
94,n,0.0957,35.4372,35.3416,0.3481999999999985,2.8284271247461903,0.12310729060457738
95,a,0.1573,35.6105,35.4532,0.016000000000005343,5.0990195135927845,0.0031378581622119924
96,n,0.1058,35.6737,35.5678,-0.04270000000000351,5.0990195135927845,-0.008374158970401148
97,d,0.1188,35.8502,35.7314,0.05770000000000408,3.1622776601683795,0.01824634209917284
98,o,0.0559,35.9282,35.8722,0.021999999999998465,6.082762530298219,0.0036167777207176083
99,,0.0865,36.704,36.6176,0.6894000000000062,,
100,space,0.1283,36.9952,36.867,0.1629999999999967,,
101,d,0.144,38.0836,37.9396,0.9444000000000017,2.8284271247461903,0.3338958220762883
102,e,0.1133,38.63,38.5167,0.43310000000000315,1.0,0.43310000000000315
103,d,0.1309,38.9094,38.7785,0.14849999999999852,1.0,0.14849999999999852
104,i,0.088,38.9926,38.9046,-0.004799999999995919,5.0990195135927845,-0.000941357448662483
105,n,0.0933,39.2499,39.1566,0.16399999999999437,2.8284271247461903,0.0579827560572949
106,a,0.1418,39.4567,39.3149,0.06500000000000483,5.0990195135927845,0.01274754878398291
107,,0.0886,40.2255,40.137,0.6803000000000026,,
108,p,0.0746,41.8082,41.7336,1.508100000000006,,
109,a,0.145,41.9653,41.8204,0.012199999999999989,9.055385138137417,0.0013472646181131266
110,r,0.1104,42.1333,42.0229,0.05760000000000076,3.1622776601683795,0.018214719322570103
111,e,0.1229,42.3204,42.1976,0.06430000000000291,1.0,0.06430000000000291
112,c,0.1083,42.5729,42.4646,0.14419999999999789,2.0,0.07209999999999894
113,e,0.1128,42.8121,42.6993,0.12640000000000384,2.0,0.06320000000000192
114,space,0.1216,42.9315,42.8099,-0.002200000000001978,3.605551275463989,-0.0006101702158483007
115,m,0.087,43.2305,43.1435,0.2120000000000033,1.4142135623730951,0.1499066376115504
116,e,0.1392,43.4268,43.2876,0.057099999999998374,3.605551275463989,0.015836690602229843
117,n,0.0826,43.4697,43.3871,-0.0397000000000034,3.605551275463989,-0.011010798895071741
118,t,0.1106,43.6641,43.5535,0.08379999999999654,2.23606797749979,0.03747649930289493
119,i,0.073,44.0668,43.9938,0.32970000000000255,3.0,0.10990000000000084
120,r,0.0999,44.2656,44.1658,0.09899999999999665,4.0,0.02474999999999916
121,a,0.1895,44.5157,44.3262,0.060600000000000875,3.1622776601683795,0.019163402620620655
122,space,0.115,44.8456,44.7306,0.2149000000000001,4.47213595499958,0.0480531008364705
123,q,0.1577,46.3302,46.1725,1.326900000000002,5.0,0.2653800000000004
124,u,0.1061,46.4184,46.3123,-0.017899999999997362,6.0,-0.0029833333333328937
125,e,0.1273,46.5431,46.4158,-0.002600000000001046,4.0,-0.0006500000000002615
126,space,0.108,46.7858,46.6778,0.13469999999999516,3.605551275463989,0.03735905821576784
127,v,0.1379,47.0807,46.9428,0.15699999999999648,1.4142135623730951,0.11101576464628546
128,i,0.0998,47.2788,47.179,0.09830000000000183,4.47213595499958,0.02198054821882334
129,e,0.1099,47.5008,47.3909,0.1121000000000052,5.0,0.02242000000000104
130,j,0.1218,47.6014,47.4796,-0.02120000000000033,4.123105625617661,-0.005141755250770339
131,o,0.0998,47.8967,47.7969,0.19550000000000267,2.23606797749979,0.08743025792024296
132,space,0.1222,48.116,47.9938,0.09709999999999752,5.0,0.019419999999999504
133,t,0.1042,49.2304,49.1261,1.0101000000000013,3.0,0.33670000000000044
