,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,,0.0702,1.0494,0.9792,,0.0,
1,,0.0833,1.1962,1.1129,0.06349999999999989,,
2,,0.2221,1.6137,1.3916,0.19540000000000002,,
3,,0.2014,1.7716,1.5701,-0.04359999999999986,,
4,,0.3051,3.2319,2.9268,1.1552,,
5,a,1444400556.7456,3.2439,-1444400553.5017,-1444400556.7336,,
6,l,0.0783,3.8119,3.7336,0.4897,8.0,0.0612125
7,space,0.0883,4.0028,3.9145,0.1025999999999998,4.47213595499958,0.022942057449147797
8,p,0.0831,4.7956,4.7125,0.7097000000000007,5.830951894845301,0.12171254587563864
9,a,0.125,4.9988,4.8738,0.07819999999999983,9.055385138137417,0.00863574533905298
10,s,0.0752,5.1882,5.113,0.1142000000000003,1.0,0.1142000000000003
11,a,0.189,5.5412,5.3522,0.1639999999999997,1.0,0.1639999999999997
12,r,0.0745,5.5812,5.5067,-0.03449999999999953,3.1622776601683795,-0.010909857927580759
13,,0.0688,6.989,6.9203,1.3391000000000002,,
14,,0.0652,7.142,7.0769,0.08790000000000031,,
15,,0.0704,7.2932,7.2228,0.08079999999999998,,
16,,0.0629,7.4423,7.3794,0.08620000000000072,,
17,,0.0656,7.5918,7.5262,0.08389999999999986,,
18,p,0.0883,8.362,8.2737,0.6818999999999997,,
19,a,0.1918,8.6818,8.4901,0.12809999999999988,9.055385138137417,0.014146278490187828
20,s,0.1399,9.3203,9.1804,0.4985999999999997,1.0,0.4985999999999997
21,a,0.1935,9.5789,9.3854,0.06510000000000105,1.0,0.06510000000000105
22,r,0.0787,9.6529,9.5742,-0.004700000000001481,3.1622776601683795,-0.0014862705002796064
23,space,0.0909,10.253,10.1621,0.5091999999999999,3.1622776601683795,0.16102317845577382
24,p,0.1129,12.1975,12.0846,1.8316,5.830951894845301,0.3141168085470192
25,o,0.0901,12.2454,12.1553,-0.04219999999999935,1.0,-0.04219999999999935
26,r,0.1079,12.5249,12.4171,0.17169999999999952,5.0,0.034339999999999905
27,space,0.0758,12.5578,12.482,-0.04290000000000127,3.1622776601683795,-0.013566171162122748
