,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,p,0.0511,1.9587,1.9076,,0.0,
1,r,0.0633,2.3863,2.323,0.36429999999999985,6.0,0.06071666666666664
2,i,0.0585,2.8486,2.7901,0.40379999999999994,4.0,0.10094999999999998
3,m,0.0522,3.105,3.0528,0.20420000000000016,2.8284271247461903,0.07219560235914656
4,e,0.062,3.2422,3.1802,0.07520000000000016,3.605551275463989,0.020856727378068658
5,r,0.0573,3.4454,3.3882,0.1459999999999999,1.0,0.1459999999999999
6,space,0.0528,3.6296,3.5768,0.13140000000000018,3.1622776601683795,0.04155232845461256
7,d,0.0695,3.847,3.7775,0.14789999999999992,2.8284271247461903,0.05229054646874516
8,,0.0511,4.1453,4.0943,0.24729999999999963,,
9,i,0.052,4.4639,4.412,0.26670000000000016,,
10,a,0.0423,4.5905,4.5481,0.08420000000000005,7.0710678118654755,0.011907678195181468
11,space,0.0469,6.5019,6.4551,1.8646000000000003,4.47213595499958,0.41693723508461084
12,d,0.0599,6.7287,6.6689,0.16699999999999982,2.8284271247461903,0.05904341622907665
13,e,0.0567,6.8846,6.828,0.09930000000000039,1.0,0.09930000000000039
14,space,0.0582,6.9786,6.9203,0.03570000000000029,3.605551275463989,0.00990139850262042
15,v,0.0517,7.3643,7.3126,0.33399999999999963,1.4142135623730951,0.2361736649163066
16,i,0.0566,7.6178,7.5612,0.1969000000000003,4.47213595499958,0.04402817847697092
17,a,0.053,7.7617,7.7087,0.09090000000000042,7.0710678118654755,0.012855201281971493
18,j,0.0513,8.1557,8.1045,0.34279999999999955,6.0,0.05713333333333326
19,e,0.0693,8.2708,8.2016,0.04589999999999961,4.123105625617661,0.011132385189167588
20,space,0.0407,8.4103,8.3696,0.09880000000000067,3.605551275463989,0.027402189693526504
21,l,0.048,8.6258,8.5778,0.16750000000000043,4.47213595499958,0.03745413862312157
22,l,0.0638,8.7604,8.6966,0.0708000000000002,0.0,inf
23,e,0.0525,8.8932,8.8406,0.0801999999999996,6.082762530298219,0.01318479878188959
24,g,0.0505,9.1774,9.1269,0.2336999999999989,2.23606797749979,0.10451381726833968
25,a,0.053,9.2926,9.2396,0.06219999999999892,4.0,0.01554999999999973
26,r,0.0597,9.5781,9.5185,0.22589999999999932,3.1622776601683795,0.07143585234320347
27,o,0.0505,9.8857,9.8352,0.2571000000000012,5.0,0.05142000000000024
28,n,0.0609,10.1729,10.1121,0.22639999999999993,3.605551275463989,0.06279206221269593
29,space,0.0438,10.3717,10.3279,0.15499999999999936,1.4142135623730951,0.10960155108391441
30,a,0.0559,10.4985,10.4426,0.07089999999999996,4.47213595499958,0.0158537219604735
31,space,0.043,10.5965,10.5534,0.05489999999999995,4.47213595499958,0.012276013196473833
32,u,0.0573,10.8717,10.8144,0.21789999999999843,3.605551275463989,0.06043458637873828
33,n,0.0499,11.0876,11.0377,0.1659999999999986,2.23606797749979,0.07423745685299238
34,space,0.0344,11.273,11.2386,0.1509999999999998,1.4142135623730951,0.10677312395916853
35,p,0.0571,11.5262,11.4691,0.1960999999999995,5.830951894845301,0.033630872546445895
36,u,0.0489,11.8163,11.7674,0.24120000000000097,3.0,0.08040000000000032
37,e,0.0548,12.4123,12.3575,0.5411999999999999,4.0,0.13529999999999998
38,b,0.0466,12.6533,12.6066,0.19430000000000014,2.8284271247461903,0.06869542379227314
39,l,0.0512,12.916,12.8648,0.2115000000000009,4.123105625617661,0.051296284695184644
40,o,0.0475,13.0889,13.0414,0.12539999999999907,1.0,0.12539999999999907
41,,0.0464,16.8532,16.8068,3.7178999999999984,,
42,space,0.0395,17.0916,17.0521,0.1988999999999983,,
43,e,0.046,17.9666,17.9206,0.8290000000000006,3.605551275463989,0.22992323133535766
44,,0.2684,18.0151,17.7467,-0.2198999999999991,,
45,n,0.0537,18.4677,18.414,0.39890000000000114,,
46,space,0.0572,18.6912,18.634,0.16629999999999967,1.4142135623730951,0.1175918577113226
47,e,0.0545,19.9201,19.8656,1.174400000000002,3.605551275463989,0.32571995522345515
48,s,0.0626,20.1027,20.0401,0.11999999999999744,1.4142135623730951,0.08485281374238389
49,e,0.0551,20.3203,20.2652,0.16250000000000142,1.4142135623730951,0.11490485194281497
50,space,0.058,20.5,20.442,0.12170000000000059,3.605551275463989,0.03375350694030536
51,,0.0238,20.6743,20.6504,0.1504000000000012,,
52,,0.0513,21.5518,21.5005,0.8262,,
53,m,0.0533,22.0274,21.974,0.42220000000000013,,
54,o,0.0468,22.2388,22.192,0.16460000000000008,3.605551275463989,0.04565182614933638
55,m,0.0483,22.4464,22.3981,0.15929999999999822,3.605551275463989,0.04418187062933901
56,e,0.053,22.7596,22.7065,0.2600999999999978,3.605551275463989,0.07213876051909043
57,n,0.0524,22.8193,22.7669,0.00730000000000075,3.605551275463989,0.0020246557162222944
58,t,0.0533,23.0751,23.0218,0.20250000000000057,2.23606797749979,0.09056075308874173
59,o,0.0454,23.3913,23.3459,0.27080000000000126,4.0,0.06770000000000032
60,space,0.0476,24.8109,24.7633,1.3719999999999999,5.0,0.2744
61,e,0.0567,25.024,24.9672,0.1562999999999981,3.605551275463989,0.043349820335001135
62,l,0.0459,25.1603,25.1144,0.09039999999999893,6.082762530298219,0.014861668452404123
63,space,0.0151,25.392,25.3769,0.21659999999999968,4.47213595499958,0.048433232392645374
64,a,0.0471,25.6724,25.6253,0.23329999999999984,4.47213595499958,0.05216746591507006
65,b,0.0592,25.9173,25.8581,0.18570000000000064,4.123105625617661,0.04503886556924719
66,u,0.0511,26.2182,26.1671,0.24980000000000047,2.8284271247461903,0.08831763697019994
67,e,0.064,26.3684,26.3043,0.08610000000000184,4.0,0.02152500000000046
68,l,0.0413,26.6072,26.566,0.19759999999999778,6.082762530298219,0.03248523989153824
69,o,0.0461,26.7727,26.7266,0.1194000000000024,1.0,0.1194000000000024
70,space,0.0551,27.051,26.9959,0.2231999999999985,5.0,0.0446399999999997
71,i,0.0448,27.277,27.2322,0.18120000000000047,4.242640687119285,0.042709249583667584
72,b,0.0541,27.7131,27.659,0.3819999999999979,3.605551275463989,0.10594773747901819
73,a,0.0577,27.8704,27.8127,0.0995999999999988,4.123105625617661,0.024156548253618473
74,space,0.0515,30.5278,30.4764,2.6060000000000016,4.47213595499958,0.5827193149364456
75,s,0.0564,30.705,30.6486,0.12079999999999913,3.605551275463989,0.0335038918520036
