,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,e,0.2091,1.5457,1.3366,,0.0,
1,l,0.1558,1.6469,1.4911,-0.05459999999999998,6.082762530298219,-0.008976184706872505
2,space,0.1458,1.8725,1.7267,0.07979999999999987,4.47213595499958,0.017843822460448293
3,b,0.1445,2.2808,2.1363,0.2637999999999998,1.0,0.2637999999999998
4,u,0.0794,2.4577,2.3783,0.0974999999999997,2.8284271247461903,0.034471455582844084
5,r,0.1116,2.9175,2.8059,0.34819999999999984,3.0,0.11606666666666661
6,r,0.1635,3.3186,3.1551,0.23760000000000003,0.0,inf
7,o,0.2631,4.7797,4.5166,1.1980000000000004,5.0,0.2396000000000001
8,space,0.223,5.4949,5.272,0.4923000000000002,5.0,0.09846000000000003
9,y,0.1618,6.0642,5.9023,0.4074,3.1622776601683795,0.12883119187525977
10,space,0.2278,6.3963,6.1684,0.10420000000000051,3.1622776601683795,0.032950933218954676
11,e,0.1714,6.8106,6.6392,0.24289999999999967,3.605551275463989,0.06736833883155399
12,l,0.1616,7.0154,6.8538,0.04319999999999968,6.082762530298219,0.007102036251591383
13,space,0.1539,7.2133,7.0594,0.04400000000000048,4.47213595499958,0.009838699100999182
14,b,0.1213,7.5298,7.4085,0.19519999999999982,1.0,0.19519999999999982
15,i,0.1592,7.8738,7.7145,0.1847000000000003,3.605551275463989,0.0512265631214
16,e,0.243,8.2715,8.0285,0.15469999999999917,5.0,0.030939999999999836
17,t,0.1718,8.7333,8.5615,0.2900000000000009,2.0,0.14500000000000046
18,o,0.2112,8.982,8.7707,0.03739999999999988,4.0,0.00934999999999997
19,space,0.2364,9.242,9.0056,0.023600000000000065,5.0,0.004720000000000013
20,i,0.1314,9.5435,9.412,0.16999999999999993,4.242640687119285,0.04006938426723768
21,b,0.1685,10.2461,10.0776,0.5341000000000005,3.605551275463989,0.14813268740194757
22,a,0.1896,10.7257,10.5361,0.28999999999999915,4.123105625617661,0.07033533126053636
23,space,0.2233,11.0474,10.8242,0.09849999999999959,4.47213595499958,0.022025269578372836
24,c,0.2499,12.0091,11.7592,0.7118000000000002,2.23606797749979,0.31832663727687016
25,a,0.2731,12.5411,12.268,0.2589000000000006,2.23606797749979,0.11578359987493936
26,m,0.1325,12.6776,12.5451,0.0039999999999995595,5.0990195135927845,0.0007844645405526497
27,i,0.1211,12.9842,12.8631,0.18549999999999933,2.8284271247461903,0.06558415395505204
28,n,0.1487,13.3416,13.1929,0.20870000000000033,2.8284271247461903,0.07378659261681635
29,a,0.399,13.8548,13.4558,0.1142000000000003,5.0990195135927845,0.022396462632780677
30,d,0.1646,14.1364,13.9718,0.11700000000000088,2.0,0.05850000000000044
