,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,t,0.0798,2.5909,2.5111,,0.0,
1,e,0.0904,2.7927,2.7023,0.11140000000000017,2.0,0.05570000000000008
2,n,0.0829,3.1188,3.0359,0.24319999999999986,3.605551275463989,0.06745154386098783
3,i,0.077,3.3256,3.2486,0.12980000000000036,2.8284271247461903,0.04589123009900706
4,a,0.0823,3.4865,3.4043,0.07869999999999999,7.0710678118654755,0.011129860735876256
5,space,0.0958,3.7698,3.674,0.1875,4.47213595499958,0.04192627457812106
6,m,0.0926,4.706,4.6134,0.8436000000000003,1.4142135623730951,0.5965152806089717
7,u,0.0773,5.0548,4.9775,0.27149999999999963,2.23606797749979,0.12141849117823841
8,c,0.0927,5.4635,5.3708,0.31599999999999984,4.47213595499958,0.07065974808899332
9,h,0.0753,5.8243,5.749,0.28549999999999986,3.1622776601683795,0.09028302719780718
10,a,0.1177,5.9858,5.8681,0.04380000000000006,5.0,0.008760000000000013
11,s,0.1083,6.1124,6.0042,0.01839999999999975,1.0,0.01839999999999975
12,space,0.0935,6.2368,6.1433,0.030899999999999928,3.605551275463989,0.00857011803167977
13,g,0.0734,6.5602,6.4868,0.25,2.0,0.125
14,a,0.0734,6.7063,6.6328,0.07259999999999955,4.0,0.01814999999999989
15,n,0.073,6.9615,6.8885,0.18219999999999992,5.0990195135927845,0.035732359822177116
16,a,0.0935,7.4309,7.3374,0.3758999999999997,5.0990195135927845,0.07372005519844332
17,s,0.0905,7.5718,7.4814,0.050499999999999545,1.0,0.050499999999999545
18,space,0.1178,7.7636,7.6458,0.07400000000000073,3.605551275463989,0.020523907260333683
19,d,0.0831,8.8497,8.7665,1.0029000000000003,2.8284271247461903,0.35457869542599435
20,e,0.0718,9.1479,9.0761,0.22639999999999993,1.0,0.22639999999999993
21,space,0.0814,9.5492,9.4679,0.3200000000000003,3.605551275463989,0.08875203139603674
22,c,0.0945,10.647,10.5525,1.0032999999999994,2.23606797749979,0.4486894003651075
23,,0.07,11.6005,11.5305,0.8834999999999997,,
24,v,0.0711,12.162,12.091,0.49049999999999905,,
25,e,0.0839,12.3772,12.2933,0.13129999999999953,2.23606797749979,0.05871914508914426
26,r,0.0746,12.5446,12.47,0.09280000000000044,1.0,0.09280000000000044
27,space,0.0832,12.678,12.5949,0.05030000000000001,3.1622776601683795,0.015906256630646952
28,a,0.0741,13.018,12.9439,0.26589999999999847,4.47213595499958,0.05945704752171906
29,l,0.0654,13.3002,13.2348,0.21679999999999922,8.0,0.027099999999999902
30,space,0.0813,13.5679,13.4866,0.186399999999999,4.47213595499958,0.04168030710059586
31,r,0.0693,13.7249,13.6556,0.08769999999999989,3.1622776601683795,0.02773317507967665
32,e,0.0596,14.0804,14.0207,0.29579999999999984,1.0,0.29579999999999984
33,y,0.0635,14.4621,14.3986,0.3182000000000009,3.0,0.10606666666666698
34,space,0.066,15.635,15.569,1.1069000000000013,3.1622776601683795,0.3500325142040383
35,p,0.0735,16.2181,16.1446,0.5096000000000007,5.830951894845301,0.08739567898862262
36,o,0.0835,16.3842,16.3008,0.08269999999999911,1.0,0.08269999999999911
37,r,0.0593,16.5567,16.4974,0.11319999999999908,5.0,0.022639999999999817
38,q,0.0642,17.0246,16.9605,0.4038000000000004,3.0,0.13460000000000014
39,u,0.0734,17.3399,17.2665,0.24190000000000111,6.0,0.040316666666666855
40,e,0.0507,17.5281,17.4775,0.13759999999999906,4.0,0.034399999999999764
41,space,0.0946,18.4612,18.3666,0.8384999999999998,3.605551275463989,0.23255805726742726
42,p,0.0907,19.0686,18.9779,0.5167000000000002,5.830951894845301,0.08861331894313434
43,e,0.0764,19.998,19.9216,0.8530000000000015,7.0,0.12185714285714308
44,n,0.0806,20.3032,20.2226,0.2245999999999988,3.605551275463989,0.0622928320360929
45,s,0.0691,20.5758,20.5067,0.20349999999999824,4.123105625617661,0.049355999694893335
46,a,0.0817,21.1185,21.0368,0.4609999999999985,1.0,0.4609999999999985
47,b,0.1321,21.387,21.2549,0.1363999999999983,4.123105625617661,0.0330818592549554
48,a,0.0655,21.4484,21.3829,-0.004100000000001103,4.123105625617661,-0.0009943960626492326
49,space,0.1035,22.5777,22.4743,1.0259,4.47213595499958,0.22939821381170342
50,q,0.0904,25.3953,25.305,2.7272999999999996,5.0,0.54546
51,u,0.0922,25.8235,25.7312,0.3359000000000023,6.0,0.05598333333333372
52,e,0.0784,25.9947,25.9163,0.09280000000000044,4.0,0.02320000000000011
53,space,0.0851,26.188,26.1029,0.10820000000000007,3.605551275463989,0.03000928061578492
54,e,0.0753,26.3363,26.261,0.0730000000000004,3.605551275463989,0.020246557162220975
55,l,0.0881,26.779,26.6908,0.35449999999999804,6.082762530298219,0.05827944099974884
56,space,0.0765,27.0369,26.9603,0.18130000000000024,4.47213595499958,0.04053991243207124
57,r,0.0814,28.9656,28.8842,1.8473000000000006,3.1622776601683795,0.5841675521629048
58,e,0.0747,29.1191,29.0444,0.07880000000000109,1.0,0.07880000000000109
59,y,0.0736,29.4636,29.39,0.27090000000000103,3.0,0.09030000000000034
60,space,0.0869,30.0942,30.0073,0.5437000000000012,3.1622776601683795,0.17193303638335514
61,s,0.0812,38.1561,38.075,7.980800000000002,3.605551275463989,2.213475663017155
62,e,0.0817,38.3654,38.2837,0.12760000000000105,1.4142135623730951,0.09022682527940419
63,,0.1043,39.2351,39.1308,0.7653999999999996,,
64,i,0.1292,39.8248,39.6956,0.46049999999999613,,
65,a,0.0764,39.9961,39.9198,0.09499999999999886,7.0710678118654755,0.013435028842544241
66,space,0.1443,40.6074,40.4631,0.46699999999999875,4.47213595499958,0.10442437454923989
67,,0.0904,42.1436,42.0532,1.4457999999999984,,
68,,0.0993,43.9419,43.8427,1.6991000000000014,,
69,,0.0912,44.2126,44.1214,0.17950000000000443,,
70,r,0.0725,44.9716,44.8991,0.6864999999999952,,
71,i,0.0754,45.4467,45.3714,0.39979999999999905,4.0,0.09994999999999976
72,a,0.074,45.6258,45.5518,0.1051000000000002,7.0710678118654755,0.014863384540541256
73,space,0.0835,45.9032,45.8196,0.19380000000000308,4.47213595499958,0.04333499740394661
74,m,0.0878,46.6608,46.573,0.6698000000000022,1.4142135623730951,0.47362012203875103
75,u,0.0729,46.878,46.8052,0.14439999999999742,2.23606797749979,0.06457764319019277
76,c,0.0976,47.3218,47.2243,0.3462999999999994,4.47213595499958,0.07743503406081757
77,h,0.0928,47.7205,47.6276,0.30579999999999785,3.1622776601683795,0.09670245084794836
78,o,0.079,47.8444,47.7654,0.044899999999998386,3.1622776601683795,0.014198626694155511
79,space,0.1318,49.628,49.4962,1.6518000000000015,5.0,0.3303600000000003
80,m,0.0814,52.0834,52.002,2.3740000000000023,1.4142135623730951,1.6786714985368654
81,a,0.0993,52.2414,52.1422,0.05880000000000507,5.0990195135927845,0.011531628746126217
82,s,0.0819,52.3859,52.304,0.06260000000000332,1.0,0.06260000000000332
83,space,0.0821,52.4903,52.4082,0.02230000000000132,3.605551275463989,0.0061849071879116705
84,q,0.0683,52.7474,52.6792,0.18890000000000384,5.0,0.03778000000000077
85,u,0.0782,53.0379,52.9597,0.21229999999999905,6.0,0.035383333333333176
86,e,0.0858,53.1763,53.0905,0.052599999999998204,4.0,0.013149999999999551
87,space,0.1029,53.3863,53.2834,0.10710000000000264,3.605551275463989,0.029704195507861752
88,u,0.0762,53.7731,53.6969,0.3106000000000009,3.605551275463989,0.08614494047377833
89,n,0.0688,53.9917,53.923,0.14990000000000236,2.23606797749979,0.06703731796544475
90,space,0.1032,54.1987,54.0954,0.10369999999999635,1.4142135623730951,0.0733269732090424
91,h,0.0755,54.451,54.3755,0.17680000000000007,2.23606797749979,0.07906736368439259
92,o,0.0748,55.1962,55.1215,0.670499999999997,3.1622776601683795,0.21203071711428886
93,m,0.101,55.4616,55.3606,0.16440000000000055,3.605551275463989,0.04559635612971399
94,b,0.0791,56.0168,55.9377,0.4761000000000024,1.0,0.4761000000000024
95,r,0.148,56.3516,56.2036,0.18679999999999808,2.23606797749979,0.08353949963939128
96,e,0.1175,56.4575,56.34,-0.011599999999994282,1.0,-0.011599999999994282
97,,0.1179,58.5938,58.4759,2.0183999999999997,,
98,space,0.1059,59.1042,58.9983,0.40449999999999875,,
99,,0.2276,59.8309,59.6033,0.49909999999999854,,
100,a,1404828625.9951,59.9015,-1404828566.0937,-1404828625.9246,,
101,s,0.0779,60.2022,60.1242,0.22270000000000323,1.0,0.22270000000000323
102,i,0.0755,60.5204,60.4449,0.24269999999999925,6.082762530298219,0.03989963421901009
103,space,0.0977,60.7875,60.6897,0.16929999999999978,4.242640687119285,0.039904392684960786
104,q,0.1001,60.9619,60.8618,0.07430000000000092,5.0,0.014860000000000184
105,u,0.0864,61.4196,61.3332,0.37129999999999797,6.0,0.06188333333333299
106,e,0.0656,61.631,61.5654,0.14579999999999416,4.0,0.03644999999999854
107,space,0.0838,62.1871,62.1033,0.47229999999999706,3.605551275463989,0.13099245133858706
108,l,0.1039,64.5197,64.4159,2.2287999999999926,4.47213595499958,0.49837483082515144
109,e,0.0928,64.6924,64.5997,0.0799999999999983,6.082762530298219,0.013151918984428303
110,space,0.1008,64.8829,64.7821,0.08969999999999345,3.605551275463989,0.024878303800699712
111,p,0.0905,65.2765,65.186,0.3031000000000006,5.830951894845301,0.051981221156694526
112,i,0.0877,65.541,65.4533,0.17680000000000007,2.0,0.08840000000000003
113,d,0.0852,65.8159,65.7307,0.18970000000000198,5.0990195135927845,0.037203230835713905
114,i,0.1004,66.0862,65.9858,0.16989999999999839,5.0990195135927845,0.033320131359977155
115,o,0.1237,66.2968,66.1731,0.08689999999999998,1.0,0.08689999999999998
116,space,0.0954,66.9555,66.8602,0.5634000000000015,5.0,0.1126800000000003
117,a,0.0732,71.3355,71.2623,4.3067999999999955,4.47213595499958,0.9630297565496084
118,space,0.1082,71.5861,71.4779,0.14240000000000919,4.47213595499958,0.03184160799959906
119,s,0.0865,71.742,71.6555,0.06940000000000168,3.605551275463989,0.01924809680901592
120,u,0.0826,72.1511,72.0685,0.3264999999999958,5.0990195135927845,0.06403191812261627
121,space,0.1092,72.4188,72.3096,0.15850000000000364,3.605551275463989,0.04395999055085042
122,a,0.1046,72.5897,72.4851,0.06629999999999825,4.47213595499958,0.014825130690823213
123,m,0.1039,72.7917,72.6877,0.09800000000001319,5.0990195135927845,0.019219381243544623
124,o,0.0874,72.9521,72.8646,0.07289999999998997,3.605551275463989,0.02021882215240682
125,space,0.1025,73.3769,73.2743,0.32219999999999516,5.0,0.06443999999999903
126,s,0.1348,74.4068,74.272,0.8950999999999993,3.605551275463989,0.2482560728206011
127,u,0.0766,74.7242,74.6477,0.24089999999999634,5.0990195135927845,0.047244376954787816
128,space,0.0855,74.9937,74.9082,0.1839999999999975,3.605551275463989,0.05103241805272039
129,s,0.0995,75.1839,75.0844,0.09069999999999823,3.605551275463989,0.02515565389881365
130,u,0.0871,75.4975,75.4104,0.22650000000000148,5.0990195135927845,0.04442030460879898
131,e,0.1089,75.6882,75.5793,0.0818000000000012,4.0,0.0204500000000003
132,k,0.0781,75.9254,75.8473,0.15910000000000935,5.0990195135927845,0.031202077100486916
133,l,0.0779,75.9297,75.8517,-0.07370000000000232,1.0,-0.07370000000000232
134,,0.0859,77.4556,77.3697,1.4399999999999977,,
135,,0.0622,77.6451,77.5829,0.1272999999999911,,
136,,0.0718,77.8202,77.7484,0.10330000000000439,,
137,e,0.1029,78.7637,78.6608,0.8405999999999949,,
138,l,0.1765,78.9715,78.795,0.03130000000000166,6.082762530298219,0.005145688302657957
139,d,0.1141,79.0917,78.9777,0.006199999999992656,6.0,0.0010333333333321093
140,o,0.0822,79.2327,79.1505,0.05879999999999086,6.082762530298219,0.009666660453553506
141,space,0.0767,80.7169,80.6402,1.4074999999999989,5.0,0.28149999999999975
142,y,0.0727,82.1005,82.0278,1.3109000000000037,3.1622776601683795,0.414542978471474
143,space,0.0831,82.3983,82.3152,0.21470000000000766,3.1622776601683795,0.06789410136381753
144,s,0.0886,82.7378,82.6492,0.25089999999998724,3.605551275463989,0.06958713961645147
145,e,0.0914,82.9391,82.8477,0.10990000000001032,1.4142135623730951,0.07771103525240887
146,space,0.1228,83.1109,82.9882,0.049100000000009913,3.605551275463989,0.013617889817332125
147,d,0.1094,83.2158,83.1064,-0.004500000000007276,2.8284271247461903,-0.0015909902576723043
148,e,0.097,83.4249,83.3278,0.11199999999999477,1.0,0.11199999999999477
149,s,0.07,83.6481,83.5781,0.15320000000001244,1.4142135623730951,0.10832875887778787
150,p,0.1176,84.152,84.0344,0.38630000000000564,8.06225774829855,0.04791461797181193
151,i,0.1148,84.5056,84.3909,0.238900000000001,2.0,0.1194500000000005
152,d,0.1011,85.2735,85.1724,0.666799999999995,5.0990195135927845,0.13077023891014014
153,i,0.1611,85.5489,85.3879,0.11440000000000339,5.0990195135927845,0.02243568585980892
154,o,0.1274,85.6116,85.4842,-0.06470000000000198,1.0,-0.06470000000000198
155,,0.1002,87.0852,86.9851,1.373500000000007,,
156,,0.1183,88.5585,88.4402,1.355000000000004,,
157,,0.2143,90.6707,90.4563,1.8978000000000037,,
158,d,0.1003,90.8388,90.7385,0.06780000000000541,,
159,u,0.0953,91.3899,91.2946,0.45579999999999643,4.123105625617661,0.11054773789155971
160,r,0.0873,93.0499,92.9626,1.5726999999999975,3.0,0.5242333333333326
161,a,0.1082,93.4035,93.2953,0.24540000000000362,3.1622776601683795,0.07760229378053317
162,n,0.0934,93.637,93.5436,0.1401000000000039,5.0990195135927845,0.027475870532860346
163,t,0.117,93.9348,93.8178,0.18080000000000496,2.23606797749979,0.0808562180663946
164,e,0.1233,94.0957,93.9724,0.037599999999997635,2.0,0.018799999999998818
165,space,0.082,94.8274,94.7454,0.6497000000000099,3.605551275463989,0.18019435874376843
166,e,0.0838,97.2355,97.1516,2.3242000000000047,3.605551275463989,0.6446170980333401
167,l,0.0915,97.5493,97.4578,0.22230000000000416,6.082762530298219,0.03654589487798161
168,space,0.0987,97.7989,97.7001,0.15080000000000382,4.47213595499958,0.03371990510069768
169,l,0.0875,98.0508,97.9633,0.16440000000000055,4.47213595499958,0.03676095755009666
170,a,0.1219,98.2227,98.1008,0.05000000000001137,8.0,0.006250000000001421
171,r,0.0817,98.4552,98.3734,0.1507000000000005,3.1622776601683795,0.04765552433873763
172,f,0.0633,99.0172,98.9539,0.4986999999999995,1.0,0.4986999999999995
173,,0.0875,99.9205,99.833,0.8157999999999959,,
174,r,0.0744,100.73,100.6557,0.7351999999999919,,
175,g,0.112,101.5347,101.4228,0.6927999999999912,1.4142135623730951,0.4898835780060339
176,o,0.0948,101.8407,101.7459,0.21120000000000516,4.123105625617661,0.05122352400767478
177,space,0.081,103.0593,102.9783,1.1376000000000062,5.0,0.22752000000000122
178,c,0.078,103.3543,103.2762,0.21690000000000964,2.23606797749979,0.09700062886394518
179,a,0.0999,103.6922,103.5922,0.23790000000001044,2.23606797749979,0.10639211436944465
180,m,0.1448,103.8641,103.7193,0.027100000000004343,5.0990195135927845,0.005314747262245639
181,i,0.0961,103.9819,103.8858,0.021700000000009823,2.8284271247461903,0.007672108575877513
182,n,0.0996,104.192,104.0924,0.11050000000000182,2.8284271247461903,0.03906764966055739
183,o,0.1097,104.3186,104.2089,0.0169000000000068,3.605551275463989,0.004687216658105071
184,space,0.0811,104.6446,104.5635,0.24490000000000123,5.0,0.048980000000000246
185,g,0.0771,105.1369,105.0598,0.4151999999999987,2.0,0.20759999999999934
