,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,q,0.185,10.6346,10.4495,,0.0,
1,u,0.1344,10.8587,10.7244,0.08979999999999855,6.0,0.014966666666666425
2,e,0.1865,11.39,11.2035,0.34479999999999933,4.0,0.08619999999999983
3,space,0.1306,11.7202,11.5896,0.19960000000000022,3.605551275463989,0.05535907958327793
4,v,0.1712,12.6209,12.4497,0.7294999999999998,1.4142135623730951,0.5158343968755863
5,i,0.146,12.8828,12.7368,0.11589999999999989,4.47213595499958,0.025916027859222538
6,o,0.1424,13.2333,13.0909,0.20809999999999995,1.0,0.20809999999999995
7,space,0.1167,14.2082,14.0914,0.8581000000000003,5.0,0.17162000000000005
8,a,0.1776,14.82,14.6424,0.4342000000000006,4.47213595499958,0.09709007158304099
9,space,0.1172,15.4463,15.3292,0.5091999999999999,4.47213595499958,0.11386058141428926
10,s,0.1829,15.8854,15.7024,0.2561,3.605551275463989,0.07102936012664059
11,u,0.1478,16.2464,16.0986,0.2132000000000005,5.0990195135927845,0.04181196001146094
12,space,0.1232,16.534,16.4108,0.164399999999997,3.605551275463989,0.045596356129713
13,h,0.1172,17.3816,17.2645,0.7305000000000028,2.23606797749979,0.3266895315127205
14,u,0.1311,17.6885,17.5574,0.1758000000000024,1.4142135623730951,0.12430937213259674
15,e,0.147,18.215,18.068,0.37950000000000017,4.0,0.09487500000000004
16,s,0.1869,18.6657,18.4788,0.2637999999999998,1.4142135623730951,0.1865347688770111
17,p,0.1549,19.2736,19.1186,0.45289999999999964,8.06225774829855,0.05617533129545247
18,e,0.1492,22.6819,22.5327,3.2591,7.0,0.4655857142857143
19,d,0.1962,23.299,23.1028,0.4208999999999996,1.0,0.4208999999999996
20,space,0.146,25.0456,24.8996,1.6006,2.8284271247461903,0.565897556983594
21,a,0.1466,26.0158,25.8693,0.8236999999999988,4.47213595499958,0.1841849193066574
22,space,0.1063,26.3086,26.2023,0.18650000000000233,4.47213595499958,0.0417026677803716
23,s,0.1692,26.7693,26.6002,0.2916000000000025,3.605551275463989,0.0808752886096391
