,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
0,s,0.114,3.1429,3.0289,,0.0,
1,e,0.1281,3.3312,3.2031,0.06020000000000003,1.4142135623730951,0.04256782822743018
2,space,0.1233,3.4784,3.3551,0.023900000000000254,3.605551275463989,0.006628667344891559
3,e,0.1217,3.6708,3.549,0.07059999999999977,3.605551275463989,0.019580916926750527
4,n,0.118,3.8372,3.7192,0.0484,3.605551275463989,0.013423744748650546
5,f,0.1111,3.9838,3.8726,0.035399999999999654,2.23606797749979,0.015831361280698356
6,a,0.1811,4.2544,4.0733,0.08949999999999969,3.0,0.02983333333333323
7,d,0.1623,4.4248,4.2625,0.008099999999999774,2.0,0.004049999999999887
8,r,0.1009,4.673,4.5721,0.14729999999999954,1.4142135623730951,0.10415682886877813
9,o,0.0906,4.8293,4.7386,0.06559999999999988,5.0,0.013119999999999975
10,space,0.1109,5.3266,5.2157,0.3864000000000001,5.0,0.07728000000000002
11,c,0.1281,5.705,5.5769,0.2503000000000002,2.23606797749979,0.11193756295363955
12,u,0.0878,5.7886,5.7008,-0.0041999999999999815,4.47213595499958,-0.0009391485505499075
13,a,0.1156,5.9245,5.8089,0.02030000000000065,6.082762530298219,0.00333729944229886
14,n,0.1333,6.0918,5.9584,0.03390000000000004,5.0990195135927845,0.006648336981184447
15,d,0.0957,6.1832,6.0875,-0.0042999999999997485,3.1622776601683795,-0.0013597793938723234
16,o,0.1016,6.289,6.1874,0.0041999999999999815,6.082762530298219,0.0006904757466824976
17,space,0.1219,6.4872,6.3654,0.07640000000000047,5.0,0.015280000000000094
18,v,0.0827,6.6159,6.5332,0.04600000000000026,1.4142135623730951,0.03252691193458137
19,i,0.0999,6.7115,6.6116,-0.0042999999999997485,4.47213595499958,-0.0009615092303248533
20,e,0.1215,6.8431,6.7216,0.010099999999999554,5.0,0.0020199999999999108
21,r,0.0802,6.9545,6.8743,0.031200000000000117,1.0,0.031200000000000117
22,o,0.1184,7.0935,6.9752,0.02069999999999972,5.0,0.004139999999999944
23,n,0.2182,7.3897,7.1715,0.07800000000000029,3.605551275463989,0.02163330765278402
24,space,0.095,7.4952,7.4002,0.01049999999999951,1.4142135623730951,0.007424621202458402
25,a,0.1137,7.6047,7.491,-0.0041999999999999815,4.47213595499958,-0.0009391485505499075
26,l,0.136,7.7334,7.5974,-0.007299999999999862,8.0,-0.0009124999999999828
27,space,0.1227,7.9002,7.7775,0.04410000000000025,4.47213595499958,0.009861059780774128
28,v,0.1009,8.0147,7.9139,0.013700000000000045,1.4142135623730951,0.009687362902255733
29,i,0.1187,8.1461,8.0274,0.0127000000000006,4.47213595499958,0.002839806331424867
30,e,0.0963,8.212,8.1157,-0.030400000000000205,5.0,-0.006080000000000041
31,j,0.1364,8.4147,8.2783,0.06630000000000003,4.123105625617661,0.01608011193990888
32,o,0.1485,8.6249,8.4764,0.06170000000000009,2.23606797749979,0.027593078842347442
33,space,0.1787,8.8652,8.6865,0.06160000000000032,5.0,0.012320000000000064
34,s,0.1259,9.0574,8.9315,0.06630000000000003,3.605551275463989,0.018388311504866355
35,o,0.1137,9.1202,9.0065,-0.05089999999999861,7.0710678118654755,-0.007198347032478857
36,b,0.083,9.2612,9.1782,0.05799999999999983,4.47213595499958,0.012969194269498741
37,r,0.0753,9.4747,9.3994,0.13819999999999943,2.23606797749979,0.06180491889809393
38,e,0.0956,9.6441,9.5485,0.07380000000000031,1.0,0.07380000000000031
39,space,0.1536,9.8157,9.6621,0.018000000000000682,3.605551275463989,0.004992301766027251
40,e,0.0782,9.9352,9.857,0.04129999999999967,3.605551275463989,0.011454559052050891
41,l,0.1047,10.0758,9.9711,0.03589999999999982,6.082762530298219,0.005901923644262298
42,l,0.0425,10.1778,10.1354,0.05960000000000143,0.0,inf
43,space,0.1229,10.2487,10.1258,-0.0519999999999996,4.47213595499958,-0.011627553482998817
44,b,0.0834,10.3754,10.292,0.04330000000000034,1.0,0.04330000000000034
45,u,0.0931,10.5101,10.417,0.04159999999999897,2.8284271247461903,0.014707821048679823
46,r,0.0603,10.5882,10.5279,0.017800000000001148,3.0,0.005933333333333716
47,r,0.0879,10.7549,10.667,0.07879999999999932,0.0,inf
48,o,0.0887,10.925,10.8362,0.0813000000000006,5.0,0.016260000000000118
49,space,0.1397,11.1478,11.0082,0.08319999999999972,5.0,0.016639999999999943
50,y,0.1061,11.3378,11.2317,0.08389999999999986,3.1622776601683795,0.02653150956881266
51,space,0.1262,11.5727,11.4465,0.10870000000000068,3.1622776601683795,0.0343739581660305
52,a,0.1175,11.7569,11.6394,0.06670000000000087,4.47213595499958,0.014914573409923792
53,l,0.1001,11.8638,11.7637,0.006800000000000139,8.0,0.0008500000000000174
54,space,0.1072,12.0609,11.9537,0.08990000000000009,4.47213595499958,0.020102251117723128
55,n,0.1054,12.2413,12.1359,0.07499999999999929,1.4142135623730951,0.05303300858899056
56,i,0.0818,12.4129,12.3312,0.08990000000000009,2.8284271247461903,0.03178444981433534
57,l,0.1076,12.7415,12.634,0.22109999999999985,1.4142135623730951,0.15634130932034554
58,o,0.105,13.051,12.946,0.20449999999999946,1.0,0.20449999999999946
59,,0.0522,13.9303,13.8781,0.8270999999999997,,
60,,0.0419,14.0695,14.0275,0.09719999999999906,,
61,,0.0643,14.4382,14.3739,0.3044000000000011,,
62,o,0.0864,14.7187,14.6323,0.1941000000000006,,
63,space,0.1203,15.0051,14.8848,0.16610000000000014,5.0,0.03322000000000003
